"","type","variable","obs","pred"
"7993...7186","calibration","clay",63.993600639936,58.8958484975596
"8547...7187","calibration","clay",28,38.19737101566
"8541...7188","calibration","clay",29,36.4845457442053
"6063...7189","calibration","clay",35,33.2818113500932
"4130...7190","calibration","clay",17,20.6286521029503
"3656...7191","calibration","clay",17,15.6850119745077
"3884...7192","calibration","clay",10,25.3276662544289
"1137...7193","calibration","clay",31,32.7566072597653
"4613...7194","calibration","clay",30.6399994,24.6982325058148
"7258...7195","calibration","clay",3.93000007,11.749370984895
"4783...7196","calibration","clay",51,48.50259343397
"7793...7197","calibration","clay",19,18.930080865953
"3633...7198","calibration","clay",22,20.3907083351794
"3814...7199","calibration","clay",15,15.5562442089199
"3586...7200","calibration","clay",25,29.6541588697833
"5523...7201","calibration","clay",16.9699993,12.9716479275812
"3615...7202","calibration","clay",13,23.0909898355826
"3771...7203","calibration","clay",20,21.907899243236
"3772...7204","calibration","clay",20,25.3535988975115
"1383...7205","calibration","clay",21,15.6698871870132
"4794...7206","calibration","clay",45,47.7188136471261
"5942...7207","calibration","clay",54.1399994,43.4754031351704
"6065...7208","calibration","clay",32,29.8766282055613
"7794...7209","calibration","clay",17,17.9029002002369
"6199...7210","calibration","clay",36.2700005,31.8436019346866
"6737...7211","calibration","clay",11.3299999,8.98781115104389
"6144...7212","calibration","clay",6.84000015,6.19213102729577
"3734...7213","calibration","clay",36,35.8176929965023
"6189...7214","calibration","clay",16.3600006,17.3877096237559
"4987...7215","calibration","clay",40,33.1607064562601
"2288...7216","calibration","clay",14,15.4318696263441
"7952...7217","calibration","clay",5,10.4625328764774
"8142...7218","calibration","clay",14,13.2407585892918
"4008...7219","calibration","clay",3,15.7665640801173
"4288...7220","calibration","clay",5.80000019,7.27192704728872
"5392...7221","calibration","clay",10.4399996,4.76308817846486
"6406...7222","calibration","clay",22.6000004,29.1555689297216
"7868...7223","calibration","clay",21,20.4958806625536
"4329...7224","calibration","clay",14,10.1034612353776
"6075...7225","calibration","clay",39.7599983,40.138670567417
"8520...7226","calibration","clay",1,6.47092507743394
"4123...7227","calibration","clay",16,19.5724094990277
"5502...7228","calibration","clay",19.3600006,17.0020779977059
"6807...7229","calibration","clay",50.4500008,43.1643229168212
"7941...7230","calibration","clay",5,5.69943190855198
"5471...7231","calibration","clay",16,22.2950854505367
"7904...7232","calibration","clay",30,28.1122598826559
"3672...7233","calibration","clay",16,15.1864493572875
"3435...7234","calibration","clay",13,-1.55875227102414
"4751...7235","calibration","clay",58.7200012,57.7277392269231
"7784...7236","calibration","clay",21,24.0180466988742
"4971...7237","calibration","clay",35,34.5524919013899
"4753...7238","calibration","clay",21.4500008,34.1891780692958
"4734...7239","calibration","clay",26,27.9640787884219
"7817...7240","calibration","clay",1.99700449345951,2.46778700920753
"7520...7241","calibration","clay",16,10.3880083380761
"3540...7242","calibration","clay",19,10.1170660783139
"7806...7243","calibration","clay",30,26.3899756123507
"1881...7244","calibration","clay",5,6.98270271947117
"6358...7245","calibration","clay",13.3000002,16.8712268702638
"6071...7246","calibration","clay",25,24.1350697619521
"4564...7247","calibration","clay",37.7200012,39.020016742821
"6808...7248","calibration","clay",61.2000008,49.0340181815475
"7777...7249","calibration","clay",18,24.2536076096622
"7783...7250","calibration","clay",9,18.8235535434101
"4826...7251","calibration","clay",43.0400009,36.3404828466809
"6415...7252","calibration","clay",7.23999977,12.2683474564509
"3828...7253","calibration","clay",17,12.4492641607285
"3779...7254","calibration","clay",26,27.2686268214777
"7681...7255","calibration","clay",9,11.4135992930561
"3732...7256","calibration","clay",38,35.9505126021341
"1963...7257","calibration","clay",6.06060606060606,3.381313087869
"5470...7258","calibration","clay",24,24.6495174880057
"4621...7259","calibration","clay",15.4200001,11.4982476692002
"6457...7260","calibration","clay",34.5200005,35.770597806465
"4030...7261","calibration","clay",16,20.3621781635876
"1329...7262","calibration","clay",34,28.0658659311552
"7696...7263","calibration","clay",15,15.6689087266437
"5943...7264","calibration","clay",41.3499985,42.6025239130115
"7929...7265","calibration","clay",4,8.34600707387592
"4196...7266","calibration","clay",19,14.7916557357963
"7583...7267","calibration","clay",20,24.6275139503123
"4974...7268","calibration","clay",33.4000015,37.8140280410434
"8174...7269","calibration","clay",26,32.3649116195168
"4970...7270","calibration","clay",36,42.3929287587318
"5563...7271","calibration","clay",14.1199999,10.5886700197477
"937...7272","calibration","clay",24,20.4214840426591
"5669...7273","calibration","clay",43.8499985,42.693391442114
"7939...7274","calibration","clay",18,17.1370659154325
"7894...7275","calibration","clay",5,7.75592890363273
"4023...7276","calibration","clay",19,21.9813808496944
"3739...7277","calibration","clay",13,26.3418786006794
"8514...7278","calibration","clay",13,14.4155216776884
"5480...7279","calibration","clay",13.6300001,9.029201051443
"6427...7280","calibration","clay",37.9599991,33.2722484131922
"7907...7281","calibration","clay",30,27.9483541639784
"4802...7282","calibration","clay",41.3199997,41.1892045581812
"8005...7283","calibration","clay",3,3.01508310667538
"6414...7284","calibration","clay",2.75999999,8.35363162258163
"6024...7285","calibration","clay",12.8900003,14.5422532609877
"6694...7286","calibration","clay",32.5600014,39.0857353414717
"3773...7287","calibration","clay",15,20.6714868488787
"6695...7288","calibration","clay",32.1599998,36.6659916265938
"6923...7289","calibration","clay",0.699999988,-1.00143569801131
"6066...7290","calibration","clay",27,25.265350614761
"4203...7291","calibration","clay",37,35.0211586124399
"3659...7292","calibration","clay",15,16.3761385032912
"4151...7293","calibration","clay",12,10.5260841990655
"4646...7294","calibration","clay",11.7200003,10.2025413624942
"5932...7295","calibration","clay",29,29.7041449289167
"7927...7296","calibration","clay",4,5.8483076103522
"5520...7297","calibration","clay",32,22.6270289349701
"8240...7298","calibration","clay",2,7.61190502745042
"1675...7299","calibration","clay",46,37.3357118016509
"6247...7300","calibration","clay",9.13000011,5.47364169774242
"5968...7301","calibration","clay",32.6199989,32.5001256312795
"6797...7302","calibration","clay",18.9200001,19.2755080951828
"5397...7303","calibration","clay",13.25,10.4977064789297
"4174...7304","calibration","clay",44,40.2086680465628
"1951...7305","calibration","clay",7,2.5153643132594
"5408...7306","calibration","clay",3.3599999,0.740332699173486
"3683...7307","calibration","clay",29,29.8963708084311
"6746...7308","calibration","clay",5.26999998,6.22346633271439
"923...7309","calibration","clay",19,17.4115596091894
"5599...7310","calibration","clay",21.0699997,21.6553949715768
"6635...7311","calibration","clay",18.9400005,15.9519577679405
"4438...7312","calibration","clay",18,20.7310767672696
"4114...7313","calibration","clay",6,7.11896625628374
"3921...7314","calibration","clay",0.01,-8.06496781672691
"3657...7315","calibration","clay",14,14.1233954528897
"7679...7316","calibration","clay",13,12.1619578637276
"4607...7317","calibration","clay",14.6800003,16.4351250776633
"8501...7318","calibration","clay",21,18.6840758031435
"3671...7319","calibration","clay",20,17.0971802053563
"6070...7320","calibration","clay",26,26.9913436969433
"6447...7321","calibration","clay",58.3800011,55.9232484671081
"7871...7322","calibration","clay",25,24.0535947210919
"6115...7323","calibration","clay",0.01,7.54863645231198
"4609...7324","calibration","clay",35,35.0906998142385
"6463...7325","calibration","clay",23.3299999,24.5016532854607
"4973...7326","calibration","clay",32,33.1997508663338
"5401...7327","calibration","clay",12.5500002,10.0701033123988
"4994...7328","calibration","clay",45,38.5178312771126
"4958...7329","calibration","clay",25.8799992,20.8863881348968
"3422...7330","calibration","clay",9,0.50769464689165
"6707...7331","calibration","clay",34.0999985,33.1500008345318
"5871...7332","calibration","clay",34.8699989,32.1669986479408
"3829...7333","calibration","clay",14,10.7471350420853
"3614...7334","calibration","clay",16,25.5052281702253
"8377...7335","calibration","clay",41,41.2624622093535
"2091...7336","calibration","clay",2,1.35063717388717
"8179...7337","calibration","clay",22,19.0717098987193
"6391...7338","calibration","clay",11.9799995,14.7167119927478
"5821...7339","calibration","clay",9,11.5677145271604
"1897...7340","calibration","clay",4,4.14968002384161
"4614...7341","calibration","clay",21.0599995,20.3458322550724
"7867...7342","calibration","clay",25,23.3714140139562
"5482...7343","calibration","clay",9.78999996,7.11298016150878
"3885...7344","calibration","clay",16,29.1481584262455
"5645...7345","calibration","clay",21.0200005,22.566196838958
"4361...7346","calibration","clay",39.2200012,39.9885621391056
"7577...7347","calibration","clay",5,3.92606871615993
"247...7348","calibration","clay",12,16.2400892972199
"6351...7349","calibration","clay",21.2700005,20.704560123247
"6798...7350","calibration","clay",21.6900005,17.4285297281708
"6428...7351","calibration","clay",31.8400002,26.0620953093098
"4375...7352","calibration","clay",2,-3.40311711535877
"8401...7353","calibration","clay",37,39.2565220285379
"4565...7354","calibration","clay",37.3300018,40.5256621815761
"7663...7355","calibration","clay",19,28.2854300333771
"5926...7356","calibration","clay",33.1800003,32.9468730739565
"1185...7357","calibration","clay",41,35.5001116512915
"4108...7358","calibration","clay",12,-0.450855738703261
"6389...7359","calibration","clay",10.1000004,13.616782425198
"5431...7360","calibration","clay",10.2299995,12.9768478108706
"7805...7361","calibration","clay",27,26.8235186269787
"5426...7362","calibration","clay",11.75,9.06549560699804
"5612...7363","calibration","clay",4.61999989,11.4917177566392
"4755...7364","calibration","clay",40.0600014,40.2483561542653
"4439...7365","calibration","clay",14,16.5062649873251
"3419...7366","calibration","clay",0.01,-0.769739155919986
"3673...7367","calibration","clay",16,17.898385759676
"3784...7368","calibration","clay",20,25.4324484603995
"5481...7369","calibration","clay",9.05000019,5.70225232723175
"8471...7370","calibration","clay",36,29.9332162409234
"8429...7371","calibration","clay",30,42.793350121571
"8183...7372","calibration","clay",15,12.4376620553827
"4587...7373","calibration","clay",10.8900003,6.87524438890406
"7938...7374","calibration","clay",19,18.5797083899346
"5964...7375","calibration","clay",36.5699997,41.3264576057359
"6356...7376","calibration","clay",16.5799999,11.0465082540361
"7932...7377","calibration","clay",6,6.62596633029731
"6740...7378","calibration","clay",1.76999998,2.64602717249752
"6549...7379","calibration","clay",24,30.2896232418543
"7934...7380","calibration","clay",7,3.15857290788971
"5009...7381","calibration","clay",33,31.3017928421879
"6182...7382","calibration","clay",25.0699997,26.6007367611494
"7318...7383","calibration","clay",20.1599998,25.5895165436439
"3937...7384","calibration","clay",9,10.701418995876
"8379...7385","calibration","clay",43,43.2508577580283
"6747...7386","calibration","clay",3.49000001,4.23445338295386
"5106...7387","calibration","clay",38.0499992,32.3315039547532
"4959...7388","calibration","clay",22.2600002,22.2061471351826
"2089...7389","calibration","clay",6,6.39168223983863
"2103...7390","calibration","clay",2,4.80907518261726
"7688...7391","calibration","clay",37,28.9879900474623
"7532...7392","calibration","clay",13,4.43477842759401
"1953...7393","calibration","clay",6,2.79753671292722
"4155...7394","calibration","clay",31,33.3180483595277
"1974...7395","calibration","clay",5,7.31791255537561
"6100...7396","calibration","clay",23.7700005,22.1421544972805
"3551...7397","calibration","clay",7,17.4547238558574
"5461...7398","calibration","clay",25.3099995,24.4809878150089
"6620...7399","calibration","clay",11.7799997,11.2038868222084
"5622...7400","calibration","clay",36.8699989,33.6174193268842
"6231...7401","calibration","clay",6.6500001,6.25765958398001
"8500...7402","calibration","clay",21,20.2230446048988
"4087...7403","calibration","clay",12,2.59850074506015
"5732...7404","calibration","clay",31,35.281377850168
"5428...7405","calibration","clay",5.86999989,10.1376544011577
"7533...7406","calibration","clay",15,4.65682376724293
"7652...7407","calibration","clay",3,5.44008057417782
"1183...7408","calibration","clay",45,38.7235709108104
"5608...7409","calibration","clay",36.0699997,42.8408193531193
"5398...7410","calibration","clay",8.55000019,8.70366436518304
"2101...7411","calibration","clay",4,7.64475557921824
"3741...7412","calibration","clay",39,24.8839978929988
"3888...7413","calibration","clay",16,29.195149594811
"4757...7414","calibration","clay",39.2599983,41.6419661105352
"3967...7415","calibration","clay",31.3500004,34.4128226548246
"5148...7416","calibration","clay",30.9200001,27.7516268368529
"4957...7417","calibration","clay",38,28.0947673633129
"4735...7418","calibration","clay",25,29.0407245922878
"7859...7419","calibration","clay",20,20.1194042410895
"1139...7420","calibration","clay",30,27.6495508801752
"3699...7421","calibration","clay",13,22.2524568647954
"3830...7422","calibration","clay",10,5.6545459945867
"4975...7423","calibration","clay",31.7299995,31.3974040509317
"7554...7424","calibration","clay",7,13.0599676350343
"4379...7425","calibration","clay",13,15.8118250314199
"4238...7426","calibration","clay",73,65.5801576478924
"8185...7427","calibration","clay",11,14.3534614549455
"4625...7428","calibration","clay",35,25.5913011639436
"4627...7429","calibration","clay",28.8999996,21.5213821384251
"4045...7430","calibration","clay",14.0799999,19.5103745349729
"8522...7431","calibration","clay",36,38.4423499163415
"7858...7432","calibration","clay",27,24.1618960837363
"5406...7433","calibration","clay",3.19000006,2.34751520844366
"4312...7434","calibration","clay",3,0.932864074435784
"3774...7435","calibration","clay",25,26.175062864218
"6799...7436","calibration","clay",19.6900005,24.8230507959387
"3939...7437","calibration","clay",8.36999989,9.36141982776799
"5389...7438","calibration","clay",7.80999994,8.68388727071034
"5464...7439","calibration","clay",25,29.4679426416317
"3941...7440","calibration","clay",10,7.95842746151854
"5586...7441","calibration","clay",24.5,30.6851663112387
"4626...7442","calibration","clay",33.5900002,26.0043073431155
"4604...7443","calibration","clay",21.0300007,20.1001945749401
"5668...7444","calibration","clay",43.8499985,48.5730485450919
"5390...7445","calibration","clay",9.25,8.05612068997181
