"","type","variable","obs","pred"
"1754...4518","validation","carbon",2.51,2.56690389294659
"3495...4519","validation","carbon",0.800000012,1.15853102606927
"5054...4520","validation","carbon",2.5,2.47665032698262
"4614...4521","validation","carbon",0.699999988,0.735709295756778
"1318...4522","validation","carbon",3.49,3.44724833790018
"6657...4523","validation","carbon",0.699999988,0.77902486482085
"4074...4524","validation","carbon",0.400000006,0.459551801564069
"2108...4525","validation","carbon",0.3,0.256083451409746
"7329...4526","validation","carbon",2.2,1.686295543695
"6639...4527","validation","carbon",20,17.2873410148511
"7982...4528","validation","carbon",0.23,0.302874827019039
"3825...4529","validation","carbon",2.5,2.40233500693007
"1774...4530","validation","carbon",1.659,1.54624824407477
"8088...4531","validation","carbon",3.0999999,2.82866434037689
"1420...4532","validation","carbon",3.861,2.63872686945765
"6755...4533","validation","carbon",4.69999981,4.53225448272926
"3097","validation","carbon",0.932299957314707,0.89902777829098
"4829...4535","validation","carbon",0.800000012,0.814311864886603
"4431...4536","validation","carbon",2.70000005,2.66570501239679
"6788...4537","validation","carbon",0.300000012,0.358161182145728
"449...4538","validation","carbon",0.35,0.364734314436285
"6350...4539","validation","carbon",0.600000024,0.548459457168741
"6868...4540","validation","carbon",3.3,1.89355439613715
"5449...4541","validation","carbon",0.200000003,0.269180384835315
"5711...4542","validation","carbon",3.29999995,4.05217133624621
"5150...4543","validation","carbon",1.5,1.2424817656884
"3227","validation","carbon",2.55317019607843,2.57389942579422
"2746","validation","carbon",6.16807510136189,5.88797086733199
"7740...4546","validation","carbon",4.5,3.81556039772069
"1128...4547","validation","carbon",4.5,4.47200791018813
"4221...4548","validation","carbon",2.79999995,3.17248708991714
"6472...4549","validation","carbon",21,20.534018019444
"8283...4550","validation","carbon",4.5,3.6710414998058
"3338","validation","carbon",0.717826100994302,0.666640161396083
"6978...4552","validation","carbon",0.62,0.8961581857107
"1276...4553","validation","carbon",2.797,3.13019433474793
"3863...4554","validation","carbon",2.29999995,1.59798705270394
"1352...4555","validation","carbon",0.37,0.332389486247341
"5826...4556","validation","carbon",1.29999995,1.58590555059126
"5603...4557","validation","carbon",1.70000005,1.45389907979654
"2941","validation","carbon",4.42648255857196,3.97570270305447
"3755...4559","validation","carbon",2.4000001,1.97908948887847
"6392...4560","validation","carbon",0.200000003,0.139721843210217
"3317","validation","carbon",8.74478139534884,9.67131774260832
"4452...4562","validation","carbon",9.5,10.4641995554086
"6856...4563","validation","carbon",1.5,1.45197942265756
"2886","validation","carbon",0.282143070054081,0.26131896399261
"3588...4565","validation","carbon",0.400000006,0.187128621541035
"1004...4566","validation","carbon",2.04,2.24704024374516
"6812...4567","validation","carbon",0.189999998,0.336856061470131
"566","validation","carbon",0.78,0.672760137250116
"1596...4569","validation","carbon",3.287,3.61816940464076
"2679","validation","carbon",1.27215941729517,1.39039474590658
"8440...4571","validation","carbon",16.1000004,17.2007646407545
"2951","validation","carbon",0.366227875584468,0.452491843144637
"4009...4573","validation","carbon",2.70000005,3.15517853527853
"6463...4574","validation","carbon",0.800000012,0.577413219483564
"3907...4575","validation","carbon",1,0.703146156046173
"3030","validation","carbon",0.792080335276968,0.753930110268839
"827","validation","carbon",2.65,2.61631585871513
"7802...4578","validation","carbon",0.43,0.400741924564839
"5552...4579","validation","carbon",0.800000012,0.919806626825233
"4388...4580","validation","carbon",0.600000024,0.602336606429812
"1588...4581","validation","carbon",2.424,2.5215617016124
"2760","validation","carbon",1.64961235423889,1.96828167626516
"4464...4583","validation","carbon",4.5999999,3.96400618686356
"6145...4584","validation","carbon",0.5,0.38504480727144
"2724","validation","carbon",4.14337260695599,4.00738651198275
"2806","validation","carbon",2.516794,2.56356876889259
"5204...4587","validation","carbon",2.79999995,2.24427612160753
"7307...4588","validation","carbon",33.2999992,32.7455551074436
"716...4589","validation","carbon",0.82,0.842017129294185
"7925...4590","validation","carbon",0.629999995,0.622507959644306
"4364...4591","validation","carbon",0.300000012,0.403784846276394
"6289...4592","validation","carbon",2.70000005,2.41806873075153
"821","validation","carbon",2.59,2.63675512679035
"3827...4594","validation","carbon",0.400000006,0.255732300721658
"1102...4595","validation","carbon",1.31,1.14049588470211
"1678...4596","validation","carbon",2.19,2.03020602347214
"3272","validation","carbon",0.552259825545171,0.451902837417382
"4367...4598","validation","carbon",0.200000003,0.624666120472112
"7511...4599","validation","carbon",2.9000001,2.84105541567651
"3547...4600","validation","carbon",1.89999998,1.29069126308969
"6737...4601","validation","carbon",2.4000001,2.59480352992427
"6988...4602","validation","carbon",2.0999999,2.16453619280436
"3280","validation","carbon",0.785819785959995,0.4783435875396
"3857...4604","validation","carbon",0.200000003,0.301734199945195
"5953...4605","validation","carbon",0.800000012,0.824920923737029
"4701...4606","validation","carbon",0.300000012,0.513940123295353
"3289","validation","carbon",0.99655196529786,0.949367632500085
"3474...4608","validation","carbon",0.300000012,0.363275291207037
"789","validation","carbon",2.85,2.94640820942382
"4969...4610","validation","carbon",2,1.07033911438119
"7193...4611","validation","carbon",0.62,0.642353865951373
"6818...4612","validation","carbon",1.20000005,1.14754866176008
"239...4613","validation","carbon",2.38,2.88041636617645
"4181...4614","validation","carbon",0.600000024,0.643806621406017
"2696","validation","carbon",0.448766523341523,0.583179774698604
"4629...4616","validation","carbon",5.69999981,6.25215337056124
"3932...4617","validation","carbon",2.0999999,1.99510159516633
"538","validation","carbon",1.45,1.49527099254838
"6569...4619","validation","carbon",0.899999976,1.20951503012514
"6279...4620","validation","carbon",0.600000024,0.664144025151297
"6321...4621","validation","carbon",2.70000005,2.31326394288792
"4063...4622","validation","carbon",0.300000012,0.345167365206121
"6465...4623","validation","carbon",10.6000004,11.1258446177037
"5721...4624","validation","carbon",1.5,1.33061681404008
"326","validation","carbon",2.63,2.70201015887686
"6492...4626","validation","carbon",1.39999998,0.663769641772486
"6223...4627","validation","carbon",0.200000003,0.230638125381406
"5458...4628","validation","carbon",1.10000002,0.889716602266145
"3442...4629","validation","carbon",1.20000005,1.21472912173972
"5478...4630","validation","carbon",1.29999995,1.58474243418954
"6489...4631","validation","carbon",6.4000001,5.85561673691198
"2773","validation","carbon",1.38446414666601,1.69773621066634
"773","validation","carbon",2.69,2.70653855146311
"1220...4634","validation","carbon",0.26,0.262936350647
"3998...4635","validation","carbon",0.200000003,0.184751169322103
"4247...4636","validation","carbon",1,1.13903989096276
"6693...4637","validation","carbon",0.400000006,0.389351681835036
"1600...4638","validation","carbon",5.329,5.33469568999559
"1946...4639","validation","carbon",1.69,1.72915017125133
"7346...4640","validation","carbon",0.189999998,0.195613318676423
"7596...4641","validation","carbon",0.409999996,0.474463241894878
"513","validation","carbon",1.6,1.52344731523062
"1620...4643","validation","carbon",1.27,1.22700477119852
"2908","validation","carbon",1.03680027894003,1.12506571908264
"6115...4645","validation","carbon",0.300000012,0.250360103116107
"3789...4646","validation","carbon",0.600000024,0.593224067034465
"3226","validation","carbon",1.26296189720425,1.20731847637398
"8566...4648","validation","carbon",0.27,0.332235956919783
"3154","validation","carbon",5.87615685413005,5.35047213608547
"5558...4650","validation","carbon",14.3000002,14.1992086818102
"4974...4651","validation","carbon",0.5,0.522325703608715
"4759...4652","validation","carbon",0.899999976,0.80298808542652
"4269...4653","validation","carbon",2.9000001,2.8112101925261
"8511...4654","validation","carbon",3.20000005,3.12056151103604
"4785...4655","validation","carbon",2.0999999,2.09867530258936
"632","validation","carbon",8.98,8.01887725831219
"4992...4657","validation","carbon",2.70000005,2.67341354525613
"5937...4658","validation","carbon",0.600000024,0.558899764812012
"7115...4659","validation","carbon",2.29999995,2.58698313950072
"7299...4660","validation","carbon",0.25,0.350617489394546
"3590...4661","validation","carbon",1.60000002,1.26552406848344
"7504...4662","validation","carbon",1.10000002,1.05177305773243
"5607...4663","validation","carbon",5.80000019,4.72271899323039
"4732...4664","validation","carbon",7.0999999,9.37312205201457
"3662...4665","validation","carbon",0.200000003,0.112806101137826
"4302...4666","validation","carbon",2.0999999,1.65476956604218
"3101","validation","carbon",2.32573324445522,2.17203854264663
"3797...4668","validation","carbon",0.899999976,0.842956426867146
"514","validation","carbon",1.44,1.49553607537732
"6023...4670","validation","carbon",2.5999999,2.62758975811924
"6304...4671","validation","carbon",2.4000001,3.53177776819661
"3452...4672","validation","carbon",1.39999998,1.36056774422648
"1564...4673","validation","carbon",2.16,2.20290196903243
"7408...4674","validation","carbon",0.86,0.908114804124715
"6535...4675","validation","carbon",0.699999988,0.954074895108672
"2072...4676","validation","carbon",0.45,0.27604343396187
"805","validation","carbon",2.62,2.61431653961736
"7564...4678","validation","carbon",5.19999981,5.15760620477254
"5520...4679","validation","carbon",1.29999995,1.16322818527545
"4212...4680","validation","carbon",0.400000006,0.41453985388314
"1990...4681","validation","carbon",4.61,4.04366789871775
"7517...4682","validation","carbon",0.680000007,0.547548211360511
"2729","validation","carbon",0.179302275298554,0.147276683324283
"5606...4684","validation","carbon",0.400000006,0.641342575692036
"7394...4685","validation","carbon",3.20000005,3.35726638371661
"1366...4686","validation","carbon",3.174,3.17242950388191
"5757...4687","validation","carbon",13.6000004,12.8610492298177
"4627...4688","validation","carbon",0.600000024,0.587665298236934
"5985...4689","validation","carbon",0.600000024,0.554898551212989
"2892","validation","carbon",0.234855885245902,0.168892054432283
"492","validation","carbon",1.43,1.29894304802497
"940...4692","validation","carbon",4.61,4.63055760597021
"4979...4693","validation","carbon",55,42.9581567808744
"3922...4694","validation","carbon",1.10000002,0.990736804298827
"4562...4695","validation","carbon",0.699999988,0.697490521299303
"5465...4696","validation","carbon",3.0999999,2.76184308667443
"3431...4697","validation","carbon",0.400000006,0.343863069350654
"5755...4698","validation","carbon",0.300000012,2.25914386996385
"3195","validation","carbon",6.99616073164492,6.30889271147522
"1260...4700","validation","carbon",1.91,1.97877907274606
"4510...4701","validation","carbon",0.100000001,0.252215375018824
"8252...4702","validation","carbon",0.4,0.462153207718283
"3201","validation","carbon",4.84432119522801,5.19088013903138
"3082","validation","carbon",8.21924429120807,9.37434995053987
"6933...4705","validation","carbon",0.200000003,0.177222791879643
"4275...4706","validation","carbon",0.400000006,0.622850709918951
"6936...4707","validation","carbon",1.89999998,2.16177026320917
"4637...4708","validation","carbon",0.899999976,0.610368645241217
"4301...4709","validation","carbon",2.5999999,3.89928935937916
"3549...4710","validation","carbon",5.9000001,6.18525178687376
"6052...4711","validation","carbon",6.19999981,6.32560100574176
"743","validation","carbon",2.85,2.8078998525386
"1092...4713","validation","carbon",1.93,2.07383618658497
"4610...4714","validation","carbon",0.400000006,0.440813389389781
"5324...4715","validation","carbon",7.0999999,10.4558445036529
"6461...4716","validation","carbon",6.4000001,6.68413268930576
"1328...4717","validation","carbon",0.61,0.663946454231814
"6855...4718","validation","carbon",2.6,2.654536888789
"1802...4719","validation","carbon",3.155,3.32754278460024
"7431...4720","validation","carbon",0.699999988,0.728638184813396
"5845...4721","validation","carbon",1.89999998,1.51906214828519
"5249...4722","validation","carbon",7.4000001,7.36251422481549
"2997","validation","carbon",2.45321491173929,2.29165307664744
"2846","validation","carbon",4.66518566842173,4.58740368481872
"6188...4725","validation","carbon",0.100000001,0.466898233617611
"1848...4726","validation","carbon",1.814,3.12271366431715
"7453...4727","validation","carbon",1.29999995,2.00930875816779
"7344...4728","validation","carbon",0.219999999,0.251748958591858
"4227...4729","validation","carbon",0.200000003,0.193060173006815
"175","validation","carbon",1.64,1.64869426189754
"6257...4731","validation","carbon",0.200000003,0.431945391734201
"4243...4732","validation","carbon",1.39999998,1.44222566925911
"7859...4733","validation","carbon",0.09,0.139386343358241
"1982...4734","validation","carbon",1.72,1.75395059511416
"6779...4735","validation","carbon",1,0.816276751273472
"5660...4736","validation","carbon",1.10000002,1.18640139727222
"6620...4737","validation","carbon",0.200000003,0.209158436803594
"624","validation","carbon",7.67,7.25680022194507
"3676...4739","validation","carbon",0.600000024,0.806856417854892
"781","validation","carbon",2.28,2.38420964995458
"6219...4741","validation","carbon",0.300000012,0.542983024465429
"8485...4742","validation","carbon",0.389999986,0.456593117817098
"3046","validation","carbon",6.22287138301641,5.50632651231445
"3803...4744","validation","carbon",0.400000006,0.297194326402887
"3037","validation","carbon",9.84227392996109,9.70939697391381
"3156","validation","carbon",0.983471716293075,0.693823299714379
"3245","validation","carbon",3.58639872949654,0.273614340616575
"4350...4748","validation","carbon",0.400000006,2.52848155726794
"4872...4749","validation","carbon",51,47.0317629795711
"2733","validation","carbon",1.05942745012537,0.923615082544063
"902...4751","validation","carbon",0.62,0.655342112283536
"3049","validation","carbon",2.25018399184875,2.1645453676312
"2096","validation","carbon",0.26,0.242757591901038
"5309...4754","validation","carbon",1.20000005,1.03719139516297
"4217...4755","validation","carbon",1.20000005,1.84833779453767
"1272...4756","validation","carbon",1.915,2.18871979150266
"389","validation","carbon",2.56,2.54769180246726
"4587...4758","validation","carbon",0.400000006,0.476326451823828
"6670...4759","validation","carbon",0.200000003,0.291220523532147
"5693...4760","validation","carbon",10.6000004,9.76999176269785
"2653","validation","carbon",1.63099015560495,1.89058725617918
"503","validation","carbon",0.88,0.807315023113014
"4753...4763","validation","carbon",0.800000012,0.883331631595327
"854...4764","validation","carbon",0.54,0.578709133515396
"1826...4765","validation","carbon",1.682,1.70286889375921
"1794...4766","validation","carbon",2.048,1.96398905670685
"1922...4767","validation","carbon",2.7,2.70969939328407
"5935...4768","validation","carbon",0.899999976,1.22431786012616
"7996...4769","validation","carbon",2.9,2.64741172605281
"4188...4770","validation","carbon",0.800000012,1.04771658415265
"3308","validation","carbon",8.6976629528122,9.35880701999751
"569","validation","carbon",0.96,0.864626269762678
"2946","validation","carbon",0.507988116627266,0.431555503881048
"6261...4774","validation","carbon",0.100000001,0.432762024391716
"6170...4775","validation","carbon",5.69999981,5.84567656103971
"3717...4776","validation","carbon",4.0999999,4.42757903102752
"5419...4777","validation","carbon",0.200000003,0.252748396309386
"5457...4778","validation","carbon",0.899999976,0.748778034550326
"6701...4779","validation","carbon",1.60000002,1.13030953150661
"770","validation","carbon",2.5,2.59024654780751
"4341...4781","validation","carbon",0.5,0.54941801356004
"4396...4782","validation","carbon",1.5,1.69065646283435
"578","validation","carbon",2.73,2.92883444190626
"5087...4784","validation","carbon",0.800000012,0.864038395228507
"2795","validation","carbon",1.18677104377104,1.20142786273865
"5943...4786","validation","carbon",1.5,1.58325773163414
"6234...4787","validation","carbon",0.200000003,0.183309814901588
"7791...4788","validation","carbon",0.379999995,0.373852276013031
"2032...4789","validation","carbon",2.1,2.2564145543833
"4220...4790","validation","carbon",0.200000003,0.385921926038357
"590","validation","carbon",5.12,5.61608530766473
"7148...4792","validation","carbon",0.379999995,0.623664440209787
"5921...4793","validation","carbon",0.699999988,0.586629943842113
"3685...4794","validation","carbon",0.300000012,0.353702146149716
"8498...4795","validation","carbon",2.29999995,2.05857514056621
"591","validation","carbon",7.25,7.28161507346066
"6902...4797","validation","carbon",5.4000001,5.32712892474387
"6707...4798","validation","carbon",0.699999988,0.434235236942881
"2832","validation","carbon",1.15636967278532,2.84807714316113
"6608...4800","validation","carbon",1.39999998,1.49924582854001
"1206...4801","validation","carbon",0.28,0.244546152704362
"2102...4802","validation","carbon",0.4,0.242575589318572
"3684...4803","validation","carbon",0.400000006,0.540195958705031
"4586...4804","validation","carbon",0.400000006,0.457363898052627
"5291...4805","validation","carbon",0.400000006,0.420551998776653
"586","validation","carbon",4.35,4.38912402798925
"813","validation","carbon",3.02,3.03350824689847
"3822...4808","validation","carbon",0.400000006,0.318122075807805
"1436...4809","validation","carbon",2.977,3.09309350667084
"4842...4810","validation","carbon",0.400000006,0.478454690177207
"5688...4811","validation","carbon",3.9000001,2.95010314837813
"7667...4812","validation","carbon",1.6,1.64941763652968
"397","validation","carbon",2.42,2.56550105740396
"5471...4814","validation","carbon",0.899999976,1.44060515810212
"6323...4815","validation","carbon",10.3000002,11.3344880933666
"6071...4816","validation","carbon",0.400000006,0.349424244265724
"416","validation","carbon",0.76,0.687599418479718
"8120...4818","validation","carbon",8.80000019,8.64711309024873
"6432...4819","validation","carbon",1.7,1.87122935158376
"3880...4820","validation","carbon",2.29999995,2.41126590336739
"5355...4821","validation","carbon",0.5,0.40615568232516
"3305","validation","carbon",7.77581590990347,8.33537607531188
"6849...4823","validation","carbon",2.70000005,2.59431281329076
"347","validation","carbon",2.7,2.74785157610987
"1316...4825","validation","carbon",2.811,3.01010227585756
"3837...4826","validation","carbon",0.600000024,0.819207602267055
"4743...4827","validation","carbon",0.800000012,0.84888988961242
"4448...4828","validation","carbon",1.79999995,1.82494978611856
"2923","validation","carbon",4.21165925101965,4.43572968850499
"4474...4830","validation","carbon",1.20000005,2.06455746180555
"4779...4831","validation","carbon",9.10000038,9.22632944726853
"6686...4832","validation","carbon",0.400000006,0.270969490005253
"4784...4833","validation","carbon",2.70000005,2.87416325143101
"5933...4834","validation","carbon",1.20000005,1.39476571653226
"3368","validation","carbon",5.44005320120254,6.5735254717221
"7835...4836","validation","carbon",4.30000019,4.45818851669014
"908...4837","validation","carbon",2,1.87096711717779
"3013","validation","carbon",3.65330495565989,3.79487771181385
"4798...4839","validation","carbon",3.5,3.16003343834218
"3191","validation","carbon",4.64042268326418,5.16108701602877
"611","validation","carbon",7.1,7.59477777008575
"6777...4842","validation","carbon",2.9000001,2.51620029208021
"7792...4843","validation","carbon",0.180000007,0.191694049773358
"6056...4844","validation","carbon",4.30000019,3.84154256856291
"5375...4845","validation","carbon",0.5,0.524157028149926
"570","validation","carbon",0.33,0.192139878863499
"3290","validation","carbon",0.765888968783639,0.533341802757614
"4114...4848","validation","carbon",0.100000001,0.184601490358776
"5664...4849","validation","carbon",1.5,1.33299678182767
"4731...4850","validation","carbon",5.0999999,7.58558929210503
"4729...4851","validation","carbon",5,6.43550789270553
"2915","validation","carbon",1.28144016227181,1.12946221418835
"1136...4853","validation","carbon",0.45,0.453800946160778
"5057...4854","validation","carbon",0.899999976,0.969146267888198
"694...4855","validation","carbon",0.85,0.97932465171401
"1248...4856","validation","carbon",1.85,1.97180034082774
"3749...4857","validation","carbon",3.29999995,2.75422060140011
"4683...4858","validation","carbon",1.20000005,1.78421077942241
"1190...4859","validation","carbon",0.93,0.854424701537185
"7516...4860","validation","carbon",1.70000005,2.04296758519236
"5540...4861","validation","carbon",0.400000006,0.472033192078822
"3232","validation","carbon",0.486606730552424,0.440813254065716
"6607...4863","validation","carbon",2.4000001,2.31457621269899
"1864...4864","validation","carbon",2.43,2.32156098091556
"409","validation","carbon",2.58,2.48105326029784
"1142...4866","validation","carbon",2.61,2.53565213450288
"3775...4867","validation","carbon",3.0999999,3.0598568523715
"3964...4868","validation","carbon",1.39999998,1.17827256482692
"3679...4869","validation","carbon",0.300000012,0.382270213088725
"1096...4870","validation","carbon",4.75,3.96373472012034
"7910...4871","validation","carbon",2.79999995,2.84429499210734
"6144...4872","validation","carbon",3.4000001,4.13787267216031
"3239","validation","carbon",6.476816109486,5.44084501432493
"5896...4874","validation","carbon",0.300000012,0.244618320669583
"4624...4875","validation","carbon",1.60000002,1.48564534545036
"7589...4876","validation","carbon",0.189999998,0.276911996104513
"3713...4877","validation","carbon",8.5,10.5663839586948
"1368...4878","validation","carbon",2.763,3.85011050818768
"4111...4879","validation","carbon",0.300000012,0.370404262083899
"2098...4880","validation","carbon",2.16,2.16630848877449
"3056","validation","carbon",3.99404300032331,4.4021603482295
"3336","validation","carbon",1.78813906401291,1.85973196914373
"6641...4883","validation","carbon",3.4000001,3.28410383713673
"6566...4884","validation","carbon",3.70000005,4.34382151807676
"8280...4885","validation","carbon",0.569999993,0.7204079905404
"6184...4886","validation","carbon",0.400000006,0.671327184329584
"4815...4887","validation","carbon",5.0999999,5.2158404859796
"7842...4888","validation","carbon",0.2,0.257146465564444
"7927...4889","validation","carbon",0.37,0.108027377831603
"3764...4890","validation","carbon",6.80000019,8.37956756020878
"635","validation","carbon",4.42,4.57504670318437
"3622...4892","validation","carbon",0.699999988,0.800758628637472
"8538...4893","validation","carbon",2.29999995,1.92208269537561
"815","validation","carbon",2.62,2.56729187662307
"896...4895","validation","carbon",1.68,1.58990153970592
"6727...4896","validation","carbon",0.200000003,0.41044555931431
"603","validation","carbon",4.15,4.66976429495454
"7706...4898","validation","carbon",3.7,3.20585002195346
"4378...4899","validation","carbon",3.70000005,4.16597257287923
"7230...4900","validation","carbon",0.889999986,0.752549758345543
"5769...4901","validation","carbon",1.79999995,2.30254651603394
"5787...4902","validation","carbon",1.10000002,0.943560976518538
"1032...4903","validation","carbon",1.05,1.16689439863851
"3364","validation","carbon",0.221491739754777,0.246012912572947
"3073","validation","carbon",3.7434505006479,3.68857828681544
"4866...4906","validation","carbon",5.5999999,5.52340214697325
"2845","validation","carbon",5.32084806282722,6.05816623133064
"3441...4908","validation","carbon",1.5,1.2894259872065
"2014...4909","validation","carbon",4.32,4.73325474755731
"3412...4910","validation","carbon",4.5999999,5.03925574787047
"7377...4911","validation","carbon",0.140000001,0.292736673781291
"1996...4912","validation","carbon",1.54,1.49613706532207
"764","validation","carbon",2.95,2.92707869544937
"2722","validation","carbon",0.277485934019752,0.268551575966098
"4934...4915","validation","carbon",7.5999999,6.11291388002646
"3641...4916","validation","carbon",3.20000005,8.2524572320252
"4140...4917","validation","carbon",1.89999998,1.51641908420176
"2682","validation","carbon",2.93691952548894,3.30227086223662
"5679...4919","validation","carbon",3.20000005,2.3794060041463
"6563...4920","validation","carbon",0.300000012,0.918849330328976
"4425...4921","validation","carbon",0.200000003,0.296430626777629
"7681...4922","validation","carbon",0.129999995,0.162126947539044
"5547...4923","validation","carbon",0.200000003,0.44543398934687
"5924...4924","validation","carbon",0.300000012,0.223986123198787
"5015...4925","validation","carbon",0.200000003,0.326749714866366
"6342...4926","validation","carbon",5.80000019,6.18395008422339
"4386...4927","validation","carbon",1.39999998,2.03510488782701
"1100...4928","validation","carbon",1.95,1.6068545591786
"4176...4929","validation","carbon",0.600000024,0.658529537880705
"6636...4930","validation","carbon",0.200000003,0.332179853772902
"8086...4931","validation","carbon",6.0999999,6.58751832786268
"5349...4932","validation","carbon",5.69999981,5.60389877148409
"4449...4933","validation","carbon",0.699999988,0.977018823575763
"7963...4934","validation","carbon",0.56,0.55880443013151
"3842...4935","validation","carbon",0.899999976,1.02713133083828
"227...4936","validation","carbon",2.28,2.70532754395876
"1760...4937","validation","carbon",2.618,2.90664689530473
"465","validation","carbon",1.83,1.8032359028752
"777","validation","carbon",2.9,3.02963273557582
"2922","validation","carbon",0.502844050561798,0.309283653827148
"1624...4941","validation","carbon",1.09,1.10452456645119
"5327...4942","validation","carbon",5.5999999,6.87324845253457
"4745...4943","validation","carbon",0.699999988,0.947182427649873
"4113...4944","validation","carbon",0.100000001,0.193938232081574
"5979...4945","validation","carbon",0.300000012,0.38234169214393
"1482...4946","validation","carbon",1.771,1.69593949977097
"6691...4947","validation","carbon",0.6,0.555398139277669
"4288...4948","validation","carbon",3.5,3.89867388728325
"2202...4949","validation","carbon",3.37,3.82887839579777
"5837...4950","validation","carbon",0.5,0.420177340072112
"6449...4951","validation","carbon",4.5,5.40773485902058
"4878...4952","validation","carbon",39,41.7069978504211
"4099...4953","validation","carbon",1,1.50882652205815
"3617...4954","validation","carbon",0.5,0.352716380318336
"6051...4955","validation","carbon",0.5,0.707430227983797
"8495...4956","validation","carbon",0.939999998,0.918226332732479
"2765","validation","carbon",1.39998223955432,1.56270794891013
"5650...4958","validation","carbon",2.70000005,2.51876546207216
"6744...4959","validation","carbon",4,4.25179771663018
"3206","validation","carbon",0.505695964537492,0.527333020819184
"5516...4961","validation","carbon",0.400000006,0.423128699031654
"2917","validation","carbon",3.44923395313296,3.52036030558167
"4265...4963","validation","carbon",12.5,11.6436586558574
"3866...4964","validation","carbon",5.4000001,5.13520723374536
"3166","validation","carbon",2.33638361970218,2.35009681347242
"241...4966","validation","carbon",0.66,0.695336736707777
"5391...4967","validation","carbon",0.200000003,0.214999980586165
"8482...4968","validation","carbon",2.79999995,2.86922436493018
"4483...4969","validation","carbon",3.29999995,3.59116905369385
"491","validation","carbon",0.66,0.56980663295993
"352","validation","carbon",2.45,2.59540215293077
"3578...4972","validation","carbon",3.9000001,3.85057764280507
"8198...4973","validation","carbon",0.3,0.330678888953747
"367","validation","carbon",2.71,3.03319208958764
"6414...4975","validation","carbon",0.100000001,0.174380238053018
"6192...4976","validation","carbon",0.300000012,0.353042177373712
"6743...4977","validation","carbon",10.5,6.93252254430052
"4787...4978","validation","carbon",1.20000005,1.4239533891328
"2172...4979","validation","carbon",1.92,2.1249681614346
"984...4980","validation","carbon",1.3,1.96641959024482
"6026...4981","validation","carbon",0.699999988,0.693347487048358
"7546...4982","validation","carbon",3.5999999,3.18302935059924
"4746...4983","validation","carbon",2.4000001,2.95843708890185
"774","validation","carbon",2.98,2.78484784479652
"4311...4985","validation","carbon",2.4000001,2.60264802183429
"2821","validation","carbon",3.26589135614998,3.61648958310394
"7195...4987","validation","carbon",0.3,0.32281542684513
"5905...4988","validation","carbon",4.5,4.69105926082834
"1528...4989","validation","carbon",2.928,2.81853743881657
"6082...4990","validation","carbon",7.9000001,8.08863814877935
"6672...4991","validation","carbon",3.5,3.32363466720165
"912...4992","validation","carbon",0.99,0.839162776008394
"6767...4993","validation","carbon",2.4000001,2.40916878770372
"3660...4994","validation","carbon",0.300000012,0.274562060791253
"3601...4995","validation","carbon",4.30000019,3.97846829785685
"7892...4996","validation","carbon",0.349999994,0.361946412568278
"6160...4997","validation","carbon",6.80000019,8.01791403664713
"6613...4998","validation","carbon",5.4000001,5.32847226038348
"5585...4999","validation","carbon",0.400000006,0.671860813637017
"6798...5000","validation","carbon",0.100000001,0.108584839793596
"1070...5001","validation","carbon",1.33,1.32303852589452
"3109","validation","carbon",2.72844851657941,2.19137412645779
"5141...5003","validation","carbon",1.5,1.16120760160333
"6177...5004","validation","carbon",1,1.04203946517842
"5014...5005","validation","carbon",0.200000003,0.315622297931536
"1088...5006","validation","carbon",2.28,1.8030643026835
"3558...5007","validation","carbon",2,2.16889198837954
"5390...5008","validation","carbon",0.200000003,0.284422376354546
"3096","validation","carbon",1.55295833419662,1.57963857628239
"4766...5010","validation","carbon",2.4000001,1.85999777965593
"2801","validation","carbon",1.17557828207847,0.933332440738936
"6674...5012","validation","carbon",0.200000003,0.403572213496511
"4246...5013","validation","carbon",4.5,6.16054104649488
"3411...5014","validation","carbon",0.800000012,0.508399465436034
"6313...5015","validation","carbon",11.5,11.6202137972322
"195","validation","carbon",0.58,0.486889896621886
"6606...5017","validation","carbon",8,6.72731211085377
"5697...5018","validation","carbon",2.29999995,1.96615474455445
"5539...5019","validation","carbon",0.5,0.60370680517398
"6133...5020","validation","carbon",4.30000019,4.64506314215563
"7399...5021","validation","carbon",0.5,0.585535337384137
"6412...5022","validation","carbon",0.200000003,0.145958818818721
"3304","validation","carbon",0.816470825856912,0.879530077079018
"2885","validation","carbon",0.382362942436075,0.363103858191102
"1268...5025","validation","carbon",0.27,0.299217725112869
"980...5026","validation","carbon",2.7,2.7419604049536
"3214","validation","carbon",1.92036683633073,1.98744936848907
"4185...5028","validation","carbon",1.5,1.98729072668926
"7327...5029","validation","carbon",4.8,4.48605620023297
"6095...5030","validation","carbon",1.79999995,1.26575578737194
"5397...5031","validation","carbon",0.400000006,0.430947063902656
"5543...5032","validation","carbon",3.5999999,3.02973361719827
"4860...5033","validation","carbon",0.699999988,1.11912014371108
"4012...5034","validation","carbon",0.200000003,0.178702584131006
"5920...5035","validation","carbon",2.5999999,2.39535017179
"6746...5036","validation","carbon",0.5,0.781482614954642
"5383...5037","validation","carbon",0.200000003,0.287956448698334
"4648...5038","validation","carbon",0.300000012,0.368115646535821
"962...5039","validation","carbon",1.8,2.05138655655323
"2082...5040","validation","carbon",0.8,0.663634537526831
