,lower,upper,pred,obs,type,variable
0,0.95660883,2.32763,1.6421194,1.3, Calibration,carbon
1,0.1111148,0.9402023,0.41454375,0.3, Calibration,carbon
2,0.46950227,1.594882,1.0321921,1.02, Calibration,carbon
3,0.9505423,2.3178148,1.6341785,1.41, Calibration,carbon
4,3.7134707,8.03152,5.872495,6.144072, Calibration,carbon
5,0.82205975,2.1080542,1.4650569,1.3, Calibration,carbon
6,0.029782385,1.0181023,0.49415997,0.6, Calibration,carbon
7,0.11200768,1.1672418,0.6396248,0.72, Calibration,carbon
8,0.43649834,1.5515809,0.9940396,0.77, Calibration,carbon
9,0.1486839,0.9054322,0.37837416,0.26, Calibration,carbon
10,3.8114405,8.247279,6.02936,6.443756, Calibration,carbon
11,0.58351344,1.7520866,1.1678001,1.2, Calibration,carbon
12,4.2661095,9.262522,6.7643156,7.66, Calibration,carbon
13,0.080334246,1.1330051,0.60666966,0.73, Calibration,carbon
14,0.7189758,1.9533632,1.3361695,1.8, Calibration,carbon
15,0.9111272,2.2650447,1.5880859,2.4, Calibration,carbon
16,1.5250521,3.3630495,2.4440508,2.8, Calibration,carbon
17,0.32629973,1.4134581,0.86987895,1.0, Calibration,carbon
18,1.7872287,3.882883,2.8350558,2.81, Calibration,carbon
19,1.5511594,3.413724,2.4824417,2.742, Calibration,carbon
20,0.39271873,1.496284,0.94450134,1.0, Calibration,carbon
21,0.091522336,0.9574355,0.43295658,0.3, Calibration,carbon
22,2.2641454,4.871949,3.5680473,4.0, Calibration,carbon
23,1.352919,3.033712,2.1933155,2.17, Calibration,carbon
24,0.15820917,0.89536786,0.36857936,0.2, Calibration,carbon
25,1.9936428,4.306733,3.150188,3.3737116, Calibration,carbon
26,2.2779267,4.9010525,3.5894897,4.01, Calibration,carbon
27,2.0652022,4.454318,3.2597601,3.5, Calibration,carbon
28,1.9302301,4.1742125,3.0522213,3.4, Calibration,carbon
29,4.339095,9.429007,6.884051,8.0, Calibration,carbon
30,0.60629416,1.7836576,1.1949759,0.9, Calibration,carbon
31,0.105933905,1.1620429,0.6339884,0.72, Calibration,carbon
32,1.2395358,2.8229508,2.0312433,2.5, Calibration,carbon
33,1.24366,2.830112,2.036886,2.5, Calibration,carbon
34,0.44395566,1.5609524,1.002454,0.7, Calibration,carbon
35,4.8229895,10.512881,7.6679354,8.2, Calibration,carbon
36,2.199183,4.734151,3.466667,3.3, Calibration,carbon
37,1.3998616,3.1218894,2.2608755,2.6, Calibration,carbon
38,3.326036,7.1739526,5.2499943,5.2, Calibration,carbon
39,0.54381204,1.6948085,1.1193103,0.7, Calibration,carbon
40,1.2250321,2.7963955,2.0107138,1.7, Calibration,carbon
41,2.9754584,6.4042435,4.689851,4.9, Calibration,carbon
42,2.0014443,4.323225,3.1623347,3.8, Calibration,carbon
43,1.4305463,3.1806636,2.305605,2.38, Calibration,carbon
44,1.169349,2.6959236,1.9326363,1.9, Calibration,carbon
45,0.1521051,1.2103659,0.6812355,0.4, Calibration,carbon
46,2.4758282,5.322409,3.8991187,4.3, Calibration,carbon
47,7.9451494,17.582588,12.763868,11.7, Calibration,carbon
48,1.6518658,3.611145,2.6315055,3.0, Calibration,carbon
49,0.39235294,1.4950083,0.94368064,1.0, Calibration,carbon
50,0.13514617,0.91691124,0.39088252,0.25, Calibration,carbon
51,1.4444811,3.2074773,2.3259792,2.5, Calibration,carbon
52,0.13392448,1.1913743,0.6626494,0.5, Calibration,carbon
53,0.054736197,0.99383956,0.46955168,0.4, Calibration,carbon
54,0.04602301,1.0962353,0.57112914,0.63, Calibration,carbon
55,3.514525,7.5899863,5.5522556,6.9, Calibration,carbon
56,0.6225233,1.8068011,1.2146622,1.29, Calibration,carbon
57,0.6230075,1.8100526,1.2165301,2.1, Calibration,carbon
58,0.13273999,0.91907656,0.3931683,0.29, Calibration,carbon
59,0.13167453,1.1889879,0.6603312,0.33, Calibration,carbon
60,0.14358088,0.91108096,0.38375005,0.3, Calibration,carbon
61,0.63383245,1.8230155,1.228424,1.370401, Calibration,carbon
62,0.120339155,1.1763738,0.6483565,0.5, Calibration,carbon
63,0.86853087,2.181593,1.5250618,1.289, Calibration,carbon
64,0.35682547,1.450014,0.90341973,1.3606136, Calibration,carbon
65,0.089692414,0.959632,0.43496978,0.3, Calibration,carbon
66,0.6911565,1.9232761,1.3072163,1.7, Calibration,carbon
67,1.6877491,3.6830833,2.6854162,2.9, Calibration,carbon
68,0.64342725,1.8368291,1.2401282,1.3, Calibration,carbon
69,0.059277058,1.1106521,0.5849646,0.4, Calibration,carbon
70,2.045187,4.4097667,3.2274768,3.1, Calibration,carbon
71,1.7808328,3.8698592,2.825346,2.9, Calibration,carbon
72,0.53281224,1.6819211,1.1073667,1.4, Calibration,carbon
73,1.6217868,3.5521252,2.586956,2.5267978, Calibration,carbon
74,0.18332082,0.8734247,0.34505194,0.17, Calibration,carbon
75,1.6189591,3.5471053,2.5830321,2.4, Calibration,carbon
76,0.3532548,1.4455706,0.8994127,1.24, Calibration,carbon
77,0.014153242,1.0627756,0.5384644,0.6, Calibration,carbon
78,0.08544585,0.96411145,0.4393328,0.4, Calibration,carbon
79,2.3661742,5.0911503,3.7286623,4.128821, Calibration,carbon
80,1.704234,3.717709,2.7109716,3.2, Calibration,carbon
81,1.3298432,2.9899702,2.1599066,2.4367075, Calibration,carbon
82,2.8186285,6.062723,4.4406757,5.1, Calibration,carbon
83,2.7882829,5.9969525,4.3926177,5.0, Calibration,carbon
84,0.13470978,1.1943958,0.6645528,0.45, Calibration,carbon
85,1.5538638,3.4189088,2.4863863,3.1, Calibration,carbon
86,1.4607558,3.238398,2.349577,2.5, Calibration,carbon
87,1.5131677,3.3397179,2.4264429,2.69, Calibration,carbon
88,0.86409193,2.1755977,1.5198448,2.0, Calibration,carbon
89,0.114151925,0.93690836,0.41137823,0.30651394, Calibration,carbon
90,2.2285676,4.79568,3.5121238,3.66, Calibration,carbon
91,1.3290274,2.9881976,2.1586125,2.105, Calibration,carbon
92,3.6890075,7.9768734,5.8329406,6.8392835, Calibration,carbon
93,1.4332142,3.1857314,2.3094728,2.61, Calibration,carbon
94,0.23425943,1.3039222,0.7690908,0.6, Calibration,carbon
95,0.62914115,1.8159916,1.2225664,1.1, Calibration,carbon
96,1.5871332,3.4843304,2.5357318,2.54, Calibration,carbon
97,1.6544831,3.6172497,2.6358664,3.0563662, Calibration,carbon
98,0.1145522,0.93555504,0.41050142,0.29833263, Calibration,carbon
99,0.17953455,1.2413124,0.71042347,0.84, Calibration,carbon
100,1.1244037,2.616098,1.8702508,1.9, Calibration,carbon
101,2.7048326,5.817291,4.2610617,4.4762883, Calibration,carbon
102,0.54458237,1.6974185,1.1210004,1.1, Calibration,carbon
103,1.8326106,3.9750004,2.9038055,3.1, Calibration,carbon
104,3.6757865,7.950188,5.8129873,7.904744, Calibration,carbon
105,0.073034704,1.125253,0.59914386,0.5, Calibration,carbon
106,1.2077651,2.7652209,1.986493,1.8753365, Calibration,carbon
107,0.2321195,1.3002853,0.76620245,0.7539899, Calibration,carbon
108,0.54885787,1.7030387,1.1259483,1.2, Calibration,carbon
109,0.06371188,1.1154817,0.5895968,0.6, Calibration,carbon
110,0.017679214,1.0303547,0.50633776,0.4, Calibration,carbon
111,0.5557158,1.712023,1.1338694,1.2, Calibration,carbon
112,0.10568467,0.9446659,0.4194906,0.2, Calibration,carbon
113,1.1182675,2.6054125,1.86184,2.4, Calibration,carbon
114,1.760288,3.8287575,2.7945228,2.6, Calibration,carbon
115,0.4171874,1.5263557,0.9717716,0.95991796, Calibration,carbon
116,0.23691794,0.82665706,0.29486957,0.2, Calibration,carbon
117,0.05133432,0.9964557,0.4725607,0.4, Calibration,carbon
118,0.8038204,2.0800018,1.4419111,1.0, Calibration,carbon
119,0.8714052,2.1870692,1.5292372,1.6, Calibration,carbon
120,1.1747334,2.7056766,1.940205,2.0, Calibration,carbon
121,1.3777934,3.079863,2.2288282,2.6, Calibration,carbon
122,0.51980513,1.6638265,1.0918158,1.2, Calibration,carbon
123,2.3744369,5.103692,3.7390645,4.483024, Calibration,carbon
124,0.28608304,1.3633835,0.82473326,0.4, Calibration,carbon
125,0.092678905,0.95865977,0.43299043,0.45, Calibration,carbon
126,0.61567765,1.7961283,1.2059029,1.2, Calibration,carbon
127,3.3752766,7.28183,5.328553,6.5, Calibration,carbon
128,0.09352738,1.1469972,0.6202623,0.6, Calibration,carbon
129,1.4521449,3.2224076,2.3372762,2.9, Calibration,carbon
130,0.67400277,1.8856801,1.2798414,2.7, Calibration,carbon
131,0.11051494,1.1657956,0.6381553,0.69, Calibration,carbon
132,1.379447,3.0837517,2.2315993,1.86, Calibration,carbon
133,2.5278678,5.4318333,3.9798505,4.6, Calibration,carbon
134,3.704694,8.010204,5.857449,6.6877675, Calibration,carbon
135,0.7619299,2.0257304,1.3938302,2.1, Calibration,carbon
136,0.19688833,0.8601116,0.33161163,0.2, Calibration,carbon
137,1.5446068,3.4004893,2.472548,2.6, Calibration,carbon
138,0.15110749,1.2108266,0.6809671,0.6, Calibration,carbon
139,5.367774,11.736985,8.55238,9.0, Calibration,carbon
140,0.33850336,1.4285474,0.8835254,0.64, Calibration,carbon
141,1.8163053,3.942388,2.8793466,2.5, Calibration,carbon
142,0.6242992,1.8095264,1.2169129,1.6, Calibration,carbon
143,3.539399,7.6435328,5.591466,7.2, Calibration,carbon
144,0.14343113,1.2018487,0.67263997,0.67, Calibration,carbon
145,1.4201099,3.1607413,2.2904255,2.58, Calibration,carbon
146,1.3299855,2.9901013,2.1600435,2.507, Calibration,carbon
147,1.2757641,2.8889766,2.0823703,2.0, Calibration,carbon
148,0.39163983,1.4950683,0.94335407,1.1, Calibration,carbon
149,0.1383164,1.195449,0.6668827,0.6, Calibration,carbon
150,1.8935177,4.0992603,2.9963892,3.6, Calibration,carbon
151,0.15729347,0.8960184,0.36936244,0.3, Calibration,carbon
152,0.21669933,0.8426504,0.31297556,0.3, Calibration,carbon
153,0.21364123,1.2803609,0.7470011,0.69, Calibration,carbon
154,0.9099372,2.2491536,1.5795454,1.53, Calibration,carbon
155,0.12608743,1.1819822,0.6540348,0.6, Calibration,carbon
156,0.8510139,2.154073,1.5025434,1.581, Calibration,carbon
157,0.753564,0.4250236,-0.16427019,0.4, Calibration,carbon
158,2.3348818,5.0217447,3.6783133,4.291473, Calibration,carbon
159,2.0945072,4.5147395,3.3046234,4.2, Calibration,carbon
160,0.03651488,1.011398,0.48744154,0.5, Calibration,carbon
161,1.4477873,3.2136445,2.330716,2.866613, Calibration,carbon
162,1.5593112,3.429344,2.4943275,2.81, Calibration,carbon
163,2.3292398,5.008874,3.669057,4.8, Calibration,carbon
164,0.06318426,1.1144437,0.58881396,0.5, Calibration,carbon
165,1.8156055,3.939074,2.8773398,2.6, Calibration,carbon
166,0.17589706,0.88105744,0.3525802,0.4, Calibration,carbon
167,1.0101109,2.4175596,1.7138352,1.2, Calibration,carbon
168,1.7020512,3.7119002,2.7069757,2.9, Calibration,carbon
169,1.7514402,3.8105679,2.781004,2.88, Calibration,carbon
170,0.18787175,0.8693014,0.3407148,0.1, Calibration,carbon
171,0.64184064,1.8358114,1.238826,1.8, Calibration,carbon
172,1.0695724,2.5198004,1.7946864,1.4, Calibration,carbon
173,4.547251,9.896097,7.221674,9.8, Calibration,carbon
174,2.2716675,4.8868284,3.579248,3.6, Calibration,carbon
175,2.9943085,6.4453163,4.7198124,5.1, Calibration,carbon
176,0.2445758,1.3164127,0.7804942,0.76205903, Calibration,carbon
177,1.3762491,3.0772798,2.2267644,2.506, Calibration,carbon
178,1.1478251,2.657145,1.9024851,2.217, Calibration,carbon
179,1.9117931,4.136377,3.024085,3.1, Calibration,carbon
180,0.15361464,0.90038025,0.3733828,0.1, Calibration,carbon
181,1.5020489,3.318058,2.4100535,2.7, Calibration,carbon
182,0.034162104,1.0137522,0.4897951,0.53, Calibration,carbon
183,1.559406,3.4280179,2.493712,2.6, Calibration,carbon
184,1.703589,3.714777,2.709183,2.9, Calibration,carbon
185,0.57210916,1.7346523,1.1533808,0.98554814, Calibration,carbon
186,2.7599392,5.9335594,4.3467493,4.3, Calibration,carbon
187,1.0073117,2.4128385,1.7100751,1.8, Calibration,carbon
188,0.86396736,2.1749203,1.5194439,1.6, Calibration,carbon
189,1.9732523,4.264165,3.1187086,3.6, Calibration,carbon
190,1.370569,3.067095,2.218832,2.1606002, Calibration,carbon
191,0.11941108,0.93197894,0.40628394,0.3, Calibration,carbon
192,0.5143285,1.6553669,1.0848477,1.0, Calibration,carbon
193,1.3963623,3.1153388,2.2558506,2.3805106, Calibration,carbon
194,4.9193926,10.729151,7.8242717,9.3, Calibration,carbon
195,0.1566439,0.8966713,0.37001368,0.2, Calibration,carbon
196,0.056194693,0.9924747,0.46813998,0.7, Calibration,carbon
197,0.19882834,1.2625865,0.7307074,0.6, Calibration,carbon
198,0.81731963,2.1001503,1.458735,1.5569429, Calibration,carbon
199,0.16357034,1.2248559,0.69421315,0.62, Calibration,carbon
200,3.8132827,8.2545805,6.0339317,7.1, Calibration,carbon
201,3.4506612,7.4491725,5.449917,5.72, Calibration,carbon
202,0.055137575,0.99271256,0.4687875,0.3, Calibration,carbon
203,3.294623,7.104675,5.199649,5.5, Calibration,carbon
204,0.40905768,1.5176516,0.9633546,0.87, Calibration,carbon
205,0.6456788,1.8403931,1.2430359,1.53, Calibration,carbon
206,0.07972771,0.96961814,0.44494522,0.45725435, Calibration,carbon
207,0.67812043,1.8872218,1.2826711,1.35, Calibration,carbon
208,0.3737836,1.4726264,0.923205,0.9, Calibration,carbon
209,0.043583214,1.0042403,0.4803285,0.69, Calibration,carbon
210,0.60118836,1.7759981,1.1885933,1.1, Calibration,carbon
211,1.6016119,3.5151765,2.5583942,3.6, Calibration,carbon
212,3.2527947,7.013699,5.133247,6.729913, Calibration,carbon
213,0.11283976,1.1685655,0.6407026,0.65728563, Calibration,carbon
214,0.21318612,0.84633064,0.31657228,0.1, Calibration,carbon
215,0.22413805,0.8366853,0.3062736,0.1, Calibration,carbon
216,3.0368257,6.5386043,4.787715,5.25, Calibration,carbon
217,0.26121834,0.8040024,0.27139202,0.4, Calibration,carbon
218,2.028425,4.3781576,3.2032914,3.013, Calibration,carbon
219,0.113547176,0.93752015,0.4119865,0.19, Calibration,carbon
220,2.6161127,5.629633,4.122873,6.0, Calibration,carbon
221,1.2213266,2.790447,2.0058868,1.9, Calibration,carbon
222,1.6711861,3.6501217,2.6606538,2.83, Calibration,carbon
223,2.9364524,6.3205123,4.6284823,6.7, Calibration,carbon
224,0.22553343,1.2932463,0.7593899,0.5, Calibration,carbon
225,2.903916,6.247602,4.575759,6.0, Calibration,carbon
226,4.3454885,9.441058,6.8932734,7.52, Calibration,carbon
227,0.4492327,1.5690621,1.0091474,1.2, Calibration,carbon
228,0.42881644,1.5408393,0.9848279,0.6, Calibration,carbon
229,1.3053968,2.9442146,2.1248057,2.188, Calibration,carbon
230,0.5810059,1.7473841,1.164195,0.34, Calibration,carbon
231,4.476899,9.739097,7.107998,7.8, Calibration,carbon
232,0.6110953,1.7900096,1.2005525,1.1, Calibration,carbon
233,7.846231,17.36099,12.603611,19.0, Calibration,carbon
234,0.06311005,0.98589593,0.46139294,0.4, Calibration,carbon
235,0.36673552,1.46311,0.9149227,0.94, Calibration,carbon
236,0.13906759,0.9134293,0.38718086,0.2699988, Calibration,carbon
237,1.4556085,3.2284021,2.3420053,2.7, Calibration,carbon
238,2.4623394,5.293097,3.8777182,4.5, Calibration,carbon
239,0.18312481,0.875597,0.34623608,0.4, Calibration,carbon
240,2.6670425,5.7415648,4.2043037,5.1, Calibration,carbon
241,0.7191586,1.949378,1.3342683,1.31, Calibration,carbon
242,0.55290097,1.7087898,1.1308454,0.7, Calibration,carbon
243,0.06255925,0.98556626,0.4615035,0.5, Calibration,carbon
244,0.5101314,1.6497686,1.07995,1.1, Calibration,carbon
245,0.34356618,1.4340727,0.88881946,0.4, Calibration,carbon
246,0.15510872,0.8990855,0.3719884,0.1, Calibration,carbon
247,0.10670996,0.94389296,0.4185915,0.3, Calibration,carbon
248,0.6241739,1.809016,1.2165949,1.3934209, Calibration,carbon
249,2.6353326,5.665647,4.15049,5.188492, Calibration,carbon
250,0.78954536,2.0571568,1.423351,1.14, Calibration,carbon
251,0.10012615,1.1541617,0.6271439,0.4, Calibration,carbon
252,2.1199398,4.5677595,3.3438497,3.4, Calibration,carbon
253,0.16725102,0.8875972,0.36017308,0.28, Calibration,carbon
254,0.2566916,0.80775225,0.2755303,0.16, Calibration,carbon
255,1.693784,3.695721,2.6947525,3.107, Calibration,carbon
256,0.2368646,0.8255669,0.29435113,0.2, Calibration,carbon
257,1.5857321,3.4814987,2.5336154,2.48, Calibration,carbon
258,4.12564,8.946786,6.536213,7.9, Calibration,carbon
259,0.1177969,1.174016,0.64590645,0.3, Calibration,carbon
260,0.71027476,1.9348917,1.3225832,1.6714922, Calibration,carbon
261,1.6151805,3.5391212,2.5771508,2.9, Calibration,carbon
262,1.6593703,3.6278973,2.6436338,3.5, Calibration,carbon
263,1.1134485,2.5966864,1.8550674,2.0, Calibration,carbon
264,1.1636009,2.6855292,1.9245651,1.9464729, Calibration,carbon
265,0.3217795,1.4075637,0.8646716,0.5, Calibration,carbon
266,1.8434151,3.998137,2.9207761,3.134, Calibration,carbon
267,0.8115411,2.0914667,1.4515039,1.34, Calibration,carbon
268,1.708019,3.7236803,2.7158496,3.12, Calibration,carbon
269,3.1428373,6.7700157,4.9564266,2.4431796, Calibration,carbon
270,1.494957,3.304049,2.399503,2.3, Calibration,carbon
271,0.039102703,1.008891,0.48489413,2.6, Calibration,carbon
272,4.815729,10.496585,7.656157,8.33, Calibration,carbon
273,3.1108258,6.7035904,4.907208,6.3, Calibration,carbon
274,1.3372338,3.0032632,2.1702485,2.2, Calibration,carbon
275,0.7117526,1.9378631,1.3248079,1.4, Calibration,carbon
276,0.119336545,1.175477,0.64740676,0.4, Calibration,carbon
277,0.06788951,1.1194973,0.5936934,0.7, Calibration,carbon
278,0.4145881,1.5239286,0.96925837,0.83, Calibration,carbon
279,0.0820677,0.96722054,0.44257644,0.4, Calibration,carbon
280,0.19845867,0.85920835,0.33037484,0.33, Calibration,carbon
281,2.2778008,4.900547,3.5891738,3.8, Calibration,carbon
282,0.14418215,0.9084807,0.38214928,0.19, Calibration,carbon
283,0.015348375,1.0327559,0.50870377,0.49990964, Calibration,carbon
284,2.940083,6.3281226,4.634103,5.7, Calibration,carbon
285,0.12818605,1.1910119,0.65959895,0.65, Calibration,carbon
286,1.9172586,4.147744,3.0325015,2.68, Calibration,carbon
287,1.3358992,3.001059,2.1684792,2.5, Calibration,carbon
288,1.2213411,2.7900987,2.00572,2.1, Calibration,carbon
289,3.5786357,7.7318625,5.655249,6.02, Calibration,carbon
290,0.18593293,1.2482119,0.7170724,0.6, Calibration,carbon
291,1.0471163,2.480756,1.7639362,1.7, Calibration,carbon
292,1.7377728,3.7841425,2.7609577,2.0, Calibration,carbon
293,0.091867805,0.9578662,0.4329992,0.4, Calibration,carbon
294,2.6481788,5.6935177,4.1708484,5.033, Calibration,carbon
295,1.6732905,3.6566365,2.6649635,3.1, Calibration,carbon
296,0.82355684,2.110686,1.4671215,1.2, Calibration,carbon
297,0.89740247,2.2306657,1.5640341,1.7, Calibration,carbon
298,4.990979,10.893909,7.9424443,9.172141, Calibration,carbon
299,0.14545858,1.2043933,0.6749259,0.5, Calibration,carbon
300,3.0825071,6.6354713,4.8589892,5.5, Calibration,carbon
301,2.423121,5.2101703,3.8166456,5.0, Calibration,carbon
302,0.14468491,1.2033461,0.6740155,0.5, Calibration,carbon
303,5.906461,12.960706,9.433583,11.6, Calibration,carbon
304,2.0208676,4.362809,3.1918383,3.494509, Calibration,carbon
305,0.14718822,0.9062015,0.37950662,0.3, Calibration,carbon
306,0.16876674,0.88582814,0.3585307,0.21, Calibration,carbon
307,2.3064332,4.961405,3.633919,4.267267, Calibration,carbon
308,1.5571984,3.425065,2.4911318,2.981894, Calibration,carbon
309,2.0026574,4.324852,3.1637547,3.597, Calibration,carbon
310,0.17478555,0.88022166,0.35271806,0.2, Calibration,carbon
311,0.07932401,0.9691855,0.44493073,0.5, Calibration,carbon
312,0.19815344,1.2625952,0.73037434,0.784658, Calibration,carbon
313,0.57893044,1.7448828,1.1619066,1.41, Calibration,carbon
314,0.7076355,1.9318024,1.319719,1.0, Calibration,carbon
315,0.023765922,1.0242238,0.50022894,0.4, Calibration,carbon
316,0.044107735,1.0944741,0.5692909,0.67, Calibration,carbon
317,0.15551081,0.89891076,0.37169996,0.23683035, Calibration,carbon
318,0.37838793,1.4784834,0.9284357,0.9, Calibration,carbon
319,0.4504124,1.5714163,1.0109143,0.8, Calibration,carbon
320,7.9239297,17.534424,12.7291765,16.080467, Calibration,carbon
321,4.932786,10.761905,7.8473454,8.87, Calibration,carbon
322,1.3435826,3.0156207,2.1796017,2.4, Calibration,carbon
323,4.0148473,8.703064,6.3589554,6.1, Calibration,carbon
324,0.95306724,2.3200827,1.636575,1.62, Calibration,carbon
325,2.3690338,5.0930543,3.731044,4.0, Calibration,carbon
326,1.5617435,3.4343793,2.4980614,2.711, Calibration,carbon
327,0.47708791,1.6058908,1.0414894,0.9, Calibration,carbon
328,1.2801301,2.897413,2.0887716,2.41, Calibration,carbon
329,2.6549063,5.7082148,4.1815605,4.99, Calibration,carbon
330,1.4523764,3.22261,2.3374932,2.62, Calibration,carbon
331,1.4461582,3.2103522,2.3282552,2.55, Calibration,carbon
332,0.17659998,1.2384269,0.70751345,0.5, Calibration,carbon
333,4.0002737,8.680564,6.340419,8.0, Calibration,carbon
334,1.2418609,2.8276167,2.0347388,1.99, Calibration,carbon
335,3.026455,6.517269,4.771862,5.6, Calibration,carbon
336,0.24173641,1.3130054,0.7773709,0.69, Calibration,carbon
337,0.8356733,2.1301966,1.482935,1.46, Calibration,carbon
338,0.07899657,0.9699851,0.44549426,0.3, Calibration,carbon
339,5.8015404,12.725019,9.26328,11.6, Calibration,carbon
340,5.722555,12.542847,9.132701,11.484482, Calibration,carbon
341,0.8717515,2.1878364,1.529794,1.3, Calibration,carbon
342,0.09834027,1.1524487,0.62539446,0.6, Calibration,carbon
343,0.106900394,0.9434802,0.4182899,0.34, Calibration,carbon
344,1.5090857,3.3318744,2.42048,2.54, Calibration,carbon
345,0.10675359,1.1614779,0.63411576,0.4, Calibration,carbon
346,3.7302785,8.07234,5.9013095,7.9, Calibration,carbon
347,4.094814,8.882803,6.4888086,8.3, Calibration,carbon
348,0.14404023,0.9100199,0.38298982,0.4, Calibration,carbon
349,2.2508183,4.8401113,3.5454648,4.1, Calibration,carbon
350,3.395252,7.3238993,5.3595757,5.4, Calibration,carbon
351,4.2890415,9.317055,6.803048,7.58, Calibration,carbon
352,1.4562476,3.2294,2.3428237,2.5186465, Calibration,carbon
353,0.018137336,1.0669113,0.54252434,0.6, Calibration,carbon
354,16.705994,37.5839,27.144947,33.3, Calibration,carbon
355,0.22813582,1.2956004,0.7618681,0.7, Calibration,carbon
356,0.04682976,1.0970206,0.57192516,0.54, Calibration,carbon
357,1.590668,3.4912841,2.540976,3.2, Calibration,carbon
358,1.7382488,3.7848682,2.7615585,2.662, Calibration,carbon
359,0.6924913,1.9093461,1.3009187,1.8, Calibration,carbon
360,0.11957312,0.93145585,0.40594137,0.3, Calibration,carbon
361,4.392163,9.547169,6.969666,7.999501, Calibration,carbon
362,4.393119,9.549676,6.9713974,7.6, Calibration,carbon
363,4.122555,8.944388,6.5334716,7.9, Calibration,carbon
364,0.6264124,1.8121338,1.2192731,1.2, Calibration,carbon
365,0.16432312,0.89024055,0.3629587,0.2, Calibration,carbon
366,0.03962034,1.0891571,0.5643887,0.5, Calibration,carbon
367,0.07136959,0.9770296,0.45283002,0.7, Calibration,carbon
368,0.7600279,2.0119154,1.3859717,1.2558547, Calibration,carbon
369,7.2214193,15.942361,11.58189,16.0, Calibration,carbon
370,2.8057039,6.0331573,4.4194307,5.980301, Calibration,carbon
371,1.7764498,3.8610406,2.8187451,3.24, Calibration,carbon
372,3.8305464,8.293536,6.0620413,7.5, Calibration,carbon
373,1.7218962,3.7516623,2.7367792,2.9108431, Calibration,carbon
374,1.6720243,3.6524887,2.6622565,3.2, Calibration,carbon
375,1.4995196,3.3140314,2.4067755,2.9, Calibration,carbon
376,3.806436,8.239708,6.0230722,7.0, Calibration,carbon
377,3.8657362,8.371602,6.118669,6.4, Calibration,carbon
378,0.025612831,1.0222036,0.49829537,0.38, Calibration,carbon
379,4.5113363,9.8149395,7.163138,8.2, Calibration,carbon
380,1.5306213,3.3733346,2.451978,2.6, Calibration,carbon
381,1.0257334,2.445619,1.7356763,2.2, Calibration,carbon
382,0.8063721,2.0827768,1.4445745,1.45, Calibration,carbon
383,0.4416588,0.6555384,0.106939785,0.2, Calibration,carbon
384,1.4731276,3.2623608,2.3677442,2.8, Calibration,carbon
385,1.4752756,3.2659736,2.3706245,2.7, Calibration,carbon
386,1.1778576,2.7108784,1.944368,1.9425249, Calibration,carbon
387,0.04540381,1.0025707,0.47858348,0.4, Calibration,carbon
388,0.69218653,1.9084659,1.3003262,0.9, Calibration,carbon
389,3.344296,7.213556,5.278926,5.3, Calibration,carbon
390,0.52108175,1.6646867,1.0928842,0.9, Calibration,carbon
391,2.025402,4.370686,3.198044,3.1, Calibration,carbon
392,10.462015,23.320189,16.891102,23.0, Calibration,carbon
393,1.0150591,2.4263325,1.7206957,1.7, Calibration,carbon
394,3.9339955,8.523403,6.228699,6.86, Calibration,carbon
395,1.4172585,3.1548817,2.28607,3.2, Calibration,carbon
396,10.811182,24.127127,17.469154,20.0, Calibration,carbon
397,2.7075224,5.837015,4.272269,5.7, Calibration,carbon
398,0.13123232,1.1873181,0.65927523,0.4, Calibration,carbon
399,0.39658463,1.5011348,0.9488597,1.0, Calibration,carbon
400,0.3160209,1.4004526,0.8582368,0.6, Calibration,carbon
401,0.23570448,1.3069255,0.771315,0.9, Calibration,carbon
402,1.6569188,3.6216671,2.639293,2.84, Calibration,carbon
403,1.7256268,3.7594943,2.7425606,3.3, Calibration,carbon
404,2.9342744,6.313507,4.623891,5.3, Calibration,carbon
405,1.2654917,2.8704407,2.0679662,1.875, Calibration,carbon
406,2.6083555,5.607279,4.107817,5.0447984, Calibration,carbon
407,2.1249113,4.5777555,3.3513334,4.4, Calibration,carbon
408,1.9411397,4.1975837,3.0693617,3.225, Calibration,carbon
409,0.23369712,1.3096364,0.77166677,1.0, Calibration,carbon
410,0.8067116,2.0840595,1.4453856,1.31, Calibration,carbon
411,0.11852592,0.9328831,0.40717858,0.2, Calibration,carbon
412,0.08120456,0.96767616,0.44323578,0.46, Calibration,carbon
413,0.10187432,0.9483305,0.4232281,0.36, Calibration,carbon
414,0.061517328,0.98768294,0.46308282,0.5, Calibration,carbon
415,0.44967782,1.5682322,1.008955,0.7, Calibration,carbon
416,0.47934216,1.6088436,1.0440929,1.0459083, Calibration,carbon
417,0.51755184,1.6600811,1.0888165,1.0795771, Calibration,carbon
418,1.8120257,3.9337077,2.8728666,3.2, Calibration,carbon
419,1.1950101,2.742117,1.9685634,2.0, Calibration,carbon
420,3.6424358,7.8746223,5.758529,7.8, Calibration,carbon
421,4.2049246,9.129466,6.6671953,7.31, Calibration,carbon
422,1.2741921,2.8863666,2.0802794,2.1, Calibration,carbon
423,0.09120786,1.144631,0.61791945,0.58, Calibration,carbon
424,0.09484318,0.9547101,0.42993346,0.32, Calibration,carbon
425,0.26465547,1.3392345,0.801945,0.72136706, Calibration,carbon
426,3.0753632,6.6215887,4.848476,6.2, Calibration,carbon
427,1.5357101,3.3837306,2.4597204,2.8, Calibration,carbon
