"","type","variable","obs","pred","lower","upper"
"19900","calibration","P retention",56,89.1638116805466,75.928322971141,96.7628488602061
"19901","calibration","P retention",9,18.0015172226912,7.53385719814695,32.7479457442932
"19902","calibration","P retention",10,19.5736470806231,8.82688079541966,35.238318058935
"19903","calibration","P retention",19,28.4966695746822,15.0520332026343,44.8488294470248
"19904","calibration","P retention",10,7.39653025074516,1.58714920418426,20.7679224386238
"19905","calibration","P retention",9,8.55603414117087,2.03073276899215,20.5405676795124
"19906","calibration","P retention",73,74.5140713905554,57.9225709797424,87.2473748176162
"19907","calibration","P retention",79,78.7577589005884,62.4439594500593,89.6813557692208
"19908","calibration","P retention",16,10.8346703531118,3.52446234464226,23.5210182230618
"19909","calibration","P retention",12,11.173209187896,3.58627092115585,24.4334190785413
"19910","calibration","P retention",92,84.7890227419368,70.5230841718698,94.0705627275866
"19911","calibration","P retention",13,11.9594465952433,4.25321299973348,26.3017897636301
"19912","calibration","P retention",23,25.0803518876734,12.9584258063314,42.264855582478
"19913","calibration","P retention",32,31.4824938727248,17.1914454812091,47.9758318344121
"19914","calibration","P retention",6,7.13843445582779,1.45702399867198,20.7529525761255
"19915","calibration","P retention",38,38.9364426624674,24.2687335618604,57.0214623031529
"19916","calibration","P retention",17,14.3283868668961,5.23535606831618,28.0746433662458
"19917","calibration","P retention",12,9.21010589243225,2.46995174964532,23.2280915599394
"19918","calibration","P retention",8,7.39713359759906,1.45513049113134,20.0695906831441
"19919","calibration","P retention",17,20.6680297717521,9.08271854346392,36.9287756839554
"19920","calibration","P retention",23,21.4605114415463,9.7293157512972,37.0336454496043
"19921","calibration","P retention",57,57.2426867225679,40.7571256146369,73.0884528467223
"19922","calibration","P retention",2,5.3496632922356,0.844213681383846,16.537410072808
"19923","calibration","P retention",7,8.83200840947217,2.26878644352908,21.4170344742196
"19924","calibration","P retention",13,22.0788826865826,10.5945923120886,39.0076950647675
"19925","calibration","P retention",6,8.36093764262881,2.16810615526214,21.3266660807595
"19926","calibration","P retention",75,89.24129007762,75.7969508506886,96.6523573591439
"19927","calibration","P retention",49,59.4196244724123,42.7453125952408,75.1910285576969
"19928","calibration","P retention",7,8.58106125043731,2.19744402312579,21.4182840845064
"19929","calibration","P retention",27,23.0213473729795,10.460861056157,38.567817103886
"19930","calibration","P retention",39,51.0620529312819,35.0223526486456,67.6527913761751
"19931","calibration","P retention",14,16.3481199646946,6.73223253424251,30.9918291140512
"19932","calibration","P retention",5,5.37164154671505,0.714549646384153,16.6695396050321
"19933","calibration","P retention",56,61.2871083840577,43.1526906619734,76.5268945380939
"19934","calibration","P retention",17,23.4238090219237,11.3634864068088,37.9924224185492
"19935","calibration","P retention",37,40.7181696619173,25.0061608682209,59.635490824995
"19936","calibration","P retention",75,80.6000395403374,65.8706092043808,91.6472095082978
"19937","calibration","P retention",36,25.2219027568602,11.6623302997377,40.0955519553124
"19938","calibration","P retention",81,79.040972571231,62.9594617798455,90.2921304317294
"19939","calibration","P retention",18,25.4008855672727,12.4035905605686,42.8587277084996
"19940","calibration","P retention",39,42.3243741399235,26.8279313670115,59.7660400529342
"19941","calibration","P retention",12,26.3331752149081,13.5666042683193,43.3228103480615
"19942","calibration","P retention",72,68.8290321443801,51.5694763571744,82.9191119772285
"19943","calibration","P retention",21,24.7333884840293,12.1376855851631,42.493014694888
"19944","calibration","P retention",7,5.34357425924534,0.84610030238688,17.6141264592587
"19945","calibration","P retention",61,59.2490115796934,42.7341458000643,74.7467701640413
"19946","calibration","P retention",74,61.5121559410977,43.3185537854286,76.8824101700439
"19947","calibration","P retention",21,22.6840852819327,10.6989367878255,39.4123552714085
"19948","calibration","P retention",36,39.9244002497217,24.4747922990567,56.8252049170217
"19949","calibration","P retention",19,18.3815078106426,8.18734430813725,33.4804282361446
"19950","calibration","P retention",73,66.8884803212407,49.235017251214,83.0087371398311
"19951","calibration","P retention",13,12.005669781727,3.69379019610916,26.0588120646862
"19952","calibration","P retention",20,22.6284948955201,10.7908200769942,38.2617055530864
"19953","calibration","P retention",61,58.4149836923303,41.4663668706409,74.7954531520704
"19954","calibration","P retention",6,9.51283767288117,2.63641047398009,22.0968062391135
"19955","calibration","P retention",7,6.45855756490425,1.22218767619555,18.4372808890552
"19956","calibration","P retention",38,46.7913693854996,30.6000643802622,63.8403268832741
"19957","calibration","P retention",8,17.2596213483129,7.32352815232325,33.5101370255352
"19958","calibration","P retention",13,18.1398529322276,7.65439952940535,33.6828256346331
"19959","calibration","P retention",10,10.177163537019,2.93007415956332,23.2535798974607
"19960","calibration","P retention",97,95.8417838428363,85.9877492549818,99.5154149785363
"19961","calibration","P retention",19,17.3505218096457,7.46589808972699,34.6176106942349
"19962","calibration","P retention",28,31.8567714892053,17.4507748254258,49.5619373906829
"19963","calibration","P retention",98,90.5690608877128,77.9851074697444,97.780991907834
"19964","calibration","P retention",4,4.27160667432078,0.490839216050781,14.5955551404246
"19965","calibration","P retention",20,34.4412316580115,20.0847450289874,52.2010987829541
"19966","calibration","P retention",59,58.9504672214678,40.0934084091269,74.9499620137163
"19967","calibration","P retention",35,35.8165919777093,19.5714261989648,52.01986039415
"19968","calibration","P retention",44,47.3828639833426,29.7955375816088,64.3151127950223
"19969","calibration","P retention",22,21.9811573846536,9.81855084641456,37.4208632410561
"19970","calibration","P retention",4,11.3570907245934,2.95779891991985,25.7905140287369
"19971","calibration","P retention",44,46.8002110505267,30.3145136200381,64.5965419968494
"19972","calibration","P retention",22,30.2706800362604,16.6928520173107,47.7649529462079
"19973","calibration","P retention",68,64.9255917821878,48.4472755903602,79.7834718391643
"19974","calibration","P retention",11,8.62002783088912,2.09972635484947,22.244225221094
"19975","calibration","P retention",37,51.4733980483042,35.8500653733972,68.8270549551903
"19976","calibration","P retention",7,14.0662681147057,4.89994061335509,29.2466764781388
"19977","calibration","P retention",6,15.412856443193,5.64467468975256,29.3726007979683
"19978","calibration","P retention",76,75.2435521280332,60.4925785416009,87.8475502172467
"19979","calibration","P retention",12,12.4825086777389,3.93788228171805,26.4256828827127
