,lower,upper,pred,obs,type,variable
2594,21.788185,57.32113,39.554657,45.829998,Validation,silt
2595,21.941813,57.462852,39.70233,42.352,Validation,silt
2596,49.83749,80.07982,64.95866,54.72,Validation,silt
2597,30.269463,65.752464,48.010963,44.0,Validation,silt
2598,48.92639,79.48201,64.2042,65.0,Validation,silt
2599,29.63995,65.20297,47.42146,59.27,Validation,silt
2600,24.025478,59.6952,41.86034,63.67,Validation,silt
2601,25.036423,60.850784,42.943604,42.300003,Validation,silt
2602,48.515896,79.3326,63.92425,71.9928,Validation,silt
2603,0.36967897,5.8935914,3.1316352,13.23,Validation,silt
2604,16.520794,50.307674,33.414234,43.730003,Validation,silt
2605,35.805626,70.40772,53.106674,52.93,Validation,silt
2606,47.676575,78.71178,63.194176,60.09,Validation,silt
2607,34.514725,69.38584,51.950283,46.665,Validation,silt
2608,39.63369,73.428505,56.531097,44.539,Validation,silt
2609,56.927914,83.987816,70.45786,56.6,Validation,silt
2610,5.743271,30.079788,17.91153,14.93,Validation,silt
2611,35.220093,70.022545,52.62132,51.230003,Validation,silt
2612,37.02333,71.36749,54.19541,52.0,Validation,silt
2613,2.117177,17.671776,9.894476,15.673,Validation,silt
2614,45.489914,77.38582,61.437866,62.0,Validation,silt
2615,42.848656,75.57689,59.212772,70.66,Validation,silt
2616,45.35085,77.23485,61.29285,58.0,Validation,silt
2617,15.961912,49.752068,32.85699,57.08,Validation,silt
2618,35.2449,69.96916,52.607033,49.93,Validation,silt
2619,31.021687,66.51691,48.7693,55.74,Validation,silt
2620,46.969334,78.24941,62.609375,57.0,Validation,silt
2621,30.269064,65.83717,48.05312,50.6,Validation,silt
2622,60.901215,86.00377,73.45249,72.93,Validation,silt
2623,12.049144,43.635014,27.84208,40.39,Validation,silt
2624,12.618642,44.499943,28.559292,34.47,Validation,silt
2625,34.27912,69.23599,51.757557,40.0,Validation,silt
2626,8.8281555,37.078262,22.953209,33.95,Validation,silt
2627,40.84587,74.16858,57.507225,55.454,Validation,silt
2628,52.3105,81.4747,66.8926,62.79,Validation,silt
2629,41.608803,74.773735,58.19127,49.440002,Validation,silt
2630,3.8156433,24.136236,13.97594,13.0199995,Validation,silt
2631,41.519756,74.77203,58.145897,64.73,Validation,silt
2632,31.952637,67.208,49.58032,49.0,Validation,silt
2633,2.0322256,16.758202,9.395214,8.280001,Validation,silt
2634,0.4416349,6.311681,3.3766577,5.071,Validation,silt
2635,1.4301019,13.672733,7.5514174,16.58,Validation,silt
2636,30.099625,65.5845,47.842064,34.37,Validation,silt
2637,55.347233,83.17255,69.25989,59.510002,Validation,silt
2638,62.515,86.74631,74.63065,63.893997,Validation,silt
2639,49.2138,79.682,64.4479,67.03,Validation,silt
2640,10.257495,40.25053,25.254013,22.010002,Validation,silt
2641,20.52177,55.558247,38.04001,35.0,Validation,silt
2642,62.531,86.788185,74.65959,66.523994,Validation,silt
2643,45.551178,77.37987,61.465523,57.51,Validation,silt
2644,26.839231,62.450104,44.64467,43.0,Validation,silt
2645,30.007212,65.61253,47.80987,39.652,Validation,silt
2646,30.765675,66.19586,48.480766,48.660004,Validation,silt
2647,14.35581,47.342247,30.849028,29.3,Validation,silt
2648,34.662468,69.502594,52.08253,54.58,Validation,silt
2649,21.985603,57.55446,39.77003,45.86,Validation,silt
2650,27.706448,63.294872,45.50066,32.45,Validation,silt
2651,23.143488,58.772697,40.95809,37.280003,Validation,silt
2652,37.81396,72.01616,54.915062,44.0,Validation,silt
2653,55.346855,83.12112,69.233986,72.858,Validation,silt
2654,37.69819,71.851906,54.775047,53.23,Validation,silt
2655,40.656105,74.03838,57.347244,44.009995,Validation,silt
2656,0.8877702,10.040962,5.464366,10.21,Validation,silt
2657,32.03679,67.28752,49.662155,41.09,Validation,silt
2658,35.064682,70.00691,52.535797,43.610004,Validation,silt
2659,25.771204,61.520393,43.645798,36.590004,Validation,silt
2660,55.40019,83.15276,69.276474,47.25,Validation,silt
2661,37.697292,71.84619,54.771744,58.894,Validation,silt
2662,13.510801,45.983505,29.747154,36.58,Validation,silt
2663,35.05925,69.80938,52.434315,36.58,Validation,silt
2664,33.24966,68.54019,50.894928,53.23,Validation,silt
2665,0.18481123,3.7173424,1.9510769,2.4299998,Validation,silt
2666,47.47888,78.58676,63.03282,59.0,Validation,silt
2667,49.356197,79.77869,64.567444,62.58,Validation,silt
2668,43.006374,75.709595,59.357983,59.370003,Validation,silt
2669,47.4307,78.713684,63.07219,64.3,Validation,silt
2670,47.398438,78.561584,62.98001,63.16,Validation,silt
2671,48.387814,79.150024,63.768917,67.0,Validation,silt
2672,29.103802,64.68504,46.89442,40.620003,Validation,silt
2673,37.30368,71.64072,54.4722,61.58,Validation,silt
2674,38.800934,72.736725,55.76883,51.0,Validation,silt
2675,35.119965,70.07492,52.597443,51.954998,Validation,silt
2676,32.15769,67.418106,49.7879,41.99,Validation,silt
