,lower,upper,pred,obs,type,variable
211,4.7377567,31.334733963012695,18.036245,15.349998, Calibration,sand
212,3.818943,26.507993698120117,15.163468,9.153, Calibration,sand
213,1.984334,18.897083282470703,10.440709,9.559998, Calibration,sand
214,72.09923,96.25016784667969,84.1747,91.35, Calibration,sand
215,6.17054,34.854209899902344,20.512375,16.0, Calibration,sand
216,10.9053,43.016292572021484,26.960796,27.05, Calibration,sand
217,51.0397,87.72044372558594,69.38007,66.0, Calibration,sand
218,8.127707,37.53387451171875,22.830791,24.769997, Calibration,sand
219,31.209259,73.71398162841797,52.46162,48.89, Calibration,sand
220,85.7577,99.46196746826172,92.60983,88.0, Calibration,sand
221,7.3425922,45.0023193359375,26.172457,35.050003, Calibration,sand
222,4.073572,24.8104190826416,14.441996,14.262001, Calibration,sand
223,97.76245,99.9,99.11827,99.98, Calibration,sand
224,6.5836,32.79710388183594,19.690351,20.0, Calibration,sand
225,0.4341073,10.430233001708984,5.4321704,9.209999, Calibration,sand
226,0.17801094,5.20867919921875,2.5153341,0.01, Calibration,sand
227,71.031456,96.58528900146484,83.80837,91.08911, Calibration,sand
228,6.56143,37.28515625,21.923294,17.769997, Calibration,sand
229,3.5244427,26.8024845123291,15.163464,11.559998, Calibration,sand
230,51.260017,85.76006317138672,68.51004,61.49, Calibration,sand
231,5.406704,32.52243423461914,18.96457,13.63, Calibration,sand
232,23.48163,59.7833251953125,41.632477,44.56, Calibration,sand
233,34.408237,76.22467041015625,55.316456,67.840004, Calibration,sand
234,7.1857643,33.739749908447266,20.462757,15.0, Calibration,sand
235,35.829353,75.42730712890625,55.62833,62.19, Calibration,sand
236,12.13802,46.77311325073242,29.455566,28.260002, Calibration,sand
237,65.43255,92.67496490478516,79.05376,89.0, Calibration,sand
238,2.801508,24.209550857543945,13.505529,2.0699997, Calibration,sand
239,6.427335,36.135616302490234,21.281475,20.769997, Calibration,sand
240,53.71752,88.83321380615234,71.27537,65.0, Calibration,sand
241,2.0463877,21.000015258789062,11.523202,11.0, Calibration,sand
242,0.075938225,7.986194610595703,3.9551282,0.01, Calibration,sand
243,38.2399,77.92279052734375,58.081345,53.0, Calibration,sand
244,1.0586185,17.51856803894043,9.288593,16.699997, Calibration,sand
245,2.9408236,24.70953369140625,13.825178,18.0, Calibration,sand
246,35.505436,76.56520080566406,56.035316,53.12, Calibration,sand
