,upper,lower,pred,obs,type,variable
3736,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3745,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3754,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3763,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3772,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3781,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3790,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3799,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3808,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3817,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3826,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3835,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3844,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3853,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3862,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3871,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3880,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3889,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3898,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3907,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3916,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3925,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3934,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3943,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3952,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3961,1.433825146,0.117296327,0.77556074,0.7, Calibration,carbon
3971,17.56586809,0.623317431,8.471275,8.2, Calibration,carbon
3980,6.237687905,0.146183651,3.1919358,3.3, Calibration,carbon
3988,4.817573894,0.151609551,2.4845917,2.6, Calibration,carbon
3997,9.676681845,0.20191416,4.737384,5.2, Calibration,carbon
4006,3.128381782,0.196658558,1.6625202,1.7, Calibration,carbon
4016,9.845037871,0.212953024,4.8160424,4.9, Calibration,carbon
4024,7.403720861,0.099978442,3.7518497,3.8, Calibration,carbon
4033,4.259200109,0.342618452,2.3009093,2.38, Calibration,carbon
4042,3.490742622,0.279911103,1.8853269,1.9, Calibration,carbon
4051,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4060,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4069,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4078,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4087,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4096,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4105,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4114,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4123,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4132,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4141,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4150,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4159,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4168,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4177,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4186,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4195,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4204,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4213,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4222,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4231,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4240,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4249,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4258,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4267,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4276,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4285,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4294,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4303,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4312,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4321,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4330,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4339,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4348,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4357,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4366,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4375,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4384,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4393,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4402,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4411,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4420,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4429,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4438,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4447,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4456,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4465,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4474,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4483,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4492,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4501,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4510,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4519,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4528,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4537,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4546,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4555,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4564,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4573,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4582,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4591,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4600,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4609,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4618,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4627,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4636,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4645,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4654,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4663,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4672,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4681,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4690,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4699,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4708,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4717,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4726,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4735,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4744,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4753,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4762,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4771,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4780,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4789,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4798,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4807,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4816,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4825,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4834,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4843,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4852,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4861,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4870,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4879,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4888,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4897,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4906,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4915,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4924,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4933,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4942,1.433825146,0.117296327,0.77556074,0.4, Calibration,carbon
4952,7.663736941,0.078163026,3.87095,4.3, Calibration,carbon
4962,27.09859394,1.820815315,12.638889,11.7, Calibration,carbon
4969,4.772314104,0.124281851,2.448298,3, Calibration,carbon
4978,1.529437183,0.170709254,0.8500732,1, Calibration,carbon
4987,1.433825146,0.117296327,0.77556074,0.25, Calibration,carbon
4996,1.433825146,0.117296327,0.77556074,0.25, Calibration,carbon
5005,1.433825146,0.117296327,0.77556074,0.25, Calibration,carbon
5014,1.433825146,0.117296327,0.77556074,0.25, Calibration,carbon
5023,1.433825146,0.117296327,0.77556074,0.25, Calibration,carbon
5032,1.433825146,0.117296327,0.77556074,0.25, Calibration,carbon
5041,4.026205739,0.256530562,2.1413682,2.5, Calibration,carbon
5050,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5059,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5068,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5077,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5086,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5095,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5104,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5113,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5122,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5131,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5140,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5149,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5158,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5167,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5176,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5185,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5194,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5203,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5212,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5221,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5230,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5239,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5248,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5257,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5266,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5275,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5284,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5293,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5302,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5311,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5320,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5329,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5338,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5347,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5356,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5365,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5374,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5383,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5392,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5401,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5410,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5419,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5428,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5437,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5446,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5455,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5464,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5473,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5482,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5491,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5500,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5509,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5518,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5527,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5536,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5545,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5554,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5563,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5572,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5581,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5590,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5599,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5608,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5617,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5626,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5635,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5644,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5653,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5662,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5671,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5680,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5689,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5698,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5707,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5716,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5725,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5734,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5743,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5752,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5761,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5770,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5779,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5788,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5797,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5806,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5815,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5824,1.433825146,0.117296327,0.77556074,0.5, Calibration,carbon
5833,1.433825146,0.117296327,0.77556074,0.63, Calibration,carbon
5842,1.433825146,0.117296327,0.77556074,0.63, Calibration,carbon
5851,1.433825146,0.117296327,0.77556074,0.63, Calibration,carbon
5860,1.433825146,0.117296327,0.77556074,0.63, Calibration,carbon
5870,11.82392579,0.282562077,5.770682,6.9, Calibration,carbon
5878,2.072037233,0.198485123,1.1352612,1.29, Calibration,carbon
5887,2.941418888,0.149401663,1.5454103,2.1, Calibration,carbon
5896,1.433825146,0.117296327,0.77556074,0.29, Calibration,carbon
5905,1.433825146,0.117296327,0.77556074,0.29, Calibration,carbon
5914,1.433825146,0.117296327,0.77556074,0.29, Calibration,carbon
5923,1.433825146,0.117296327,0.77556074,0.33, Calibration,carbon
5932,1.433825146,0.117296327,0.77556074,0.33, Calibration,carbon
5941,1.433825146,0.117296327,0.77556074,0.33, Calibration,carbon
5950,1.433825146,0.117296327,0.77556074,0.33, Calibration,carbon
5959,1.433825146,0.117296327,0.77556074,0.33, Calibration,carbon
5968,1.433825146,0.117296327,0.77556074,0.33, Calibration,carbon
5977,1.433825146,0.117296327,0.77556074,0.33, Calibration,carbon
5986,1.433825146,0.117296327,0.77556074,0.33, Calibration,carbon
5995,1.433825146,0.117296327,0.77556074,0.33, Calibration,carbon
6004,2.076455102,0.237632766,1.1570439,1.370401, Calibration,carbon
6013,2.130100621,0.183568346,1.1568345,1.289, Calibration,carbon
6022,2.270742244,0.211084776,1.2409135,1.3606136, Calibration,carbon
6031,3.696940888,0.085230101,1.8058554,1.7, Calibration,carbon
6040,5.128210354,0.153408718,2.6408095,2.9, Calibration,carbon
6049,2.043338602,0.199338133,1.1213384,1.3, Calibration,carbon
6058,5.784638558,0.058552589,2.9215956,3.1, Calibration,carbon
6067,6.068038797,0.023231839,3.0224035,2.9, Calibration,carbon
6076,2.250988501,0.199895841,1.2254422,1.4, Calibration,carbon
6085,4.469757875,0.24531428,2.357536,2.5267978, Calibration,carbon
6094,1.433825146,0.117296327,0.77556074,0.17, Calibration,carbon
6103,1.433825146,0.117296327,0.77556074,0.17, Calibration,carbon
6112,1.433825146,0.117296327,0.77556074,0.17, Calibration,carbon
6121,1.433825146,0.117296327,0.77556074,0.17, Calibration,carbon
6130,4.509206868,0.222693824,2.3659503,2.4, Calibration,carbon
6139,1.722030153,0.224443088,0.9732366,1.24, Calibration,carbon
6149,7.832112746,0.035312133,3.8984003,4.128821, Calibration,carbon
6157,6.037963492,0.011022943,3.0244932,3.2, Calibration,carbon
6166,3.900492535,0.250657692,2.075575,2.4367075, Calibration,carbon
6176,10.12976178,0.112033926,5.008864,5.1, Calibration,carbon
6185,9.05406069,0.002073534,4.528067,5, Calibration,carbon
6193,1.461174307,0.135535183,0.79835474,0.45, Calibration,carbon
6202,5.342537769,0.322479359,2.8325086,3.1, Calibration,carbon
6211,4.319659727,0.260424597,2.2900422,2.5, Calibration,carbon
6220,5.0537165,0.316339176,2.6850278,2.69, Calibration,carbon
6229,2.776933135,0.134062587,1.4554979,2, Calibration,carbon
6238,1.433825146,0.117296327,0.77556074,0.30651394, Calibration,carbon
