"","type","variable","obs","pred","lower","upper"
"5774","validation","clay",8,16.5148429085004,15.4794143801316,17.9124907008505
"5775","validation","clay",26,28.2188032996846,27.0479819982204,30.7308779606335
"5776","validation","clay",21,21.3516483308642,20.7169078077234,21.936881788511
"5777","validation","clay",35,32.6386804493858,31.6618890027978,33.6956030242201
"5778","validation","clay",24,27.5542711554886,26.5489170097214,28.3745215477545
"5779","validation","clay",20,25.8953256462236,23.3325896275022,27.8017525711442
"5780","validation","clay",22.9699993,27.1866078960903,25.7606837512347,28.6212118325838
"5781","validation","clay",21.6100006,24.181384962519,22.5743520126848,25.5021612342871
"5782","validation","clay",24.1299992,21.7543956340149,19.7058148113385,23.1189460619764
"5783","validation","clay",14.0500002,20.0260924469246,18.9014094290894,21.1806366998914
"5784","validation","clay",0.699999988,0.0534174374636081,-1.65559742492451,1.51242624063842
"5785","validation","clay",16,20.4317155762912,19.5034033362436,21.1505902663902
"5786","validation","clay",3,5.54918129595539,3.03515173141974,7.69257330207769
"5787","validation","clay",40.1399994,36.1252593562037,34.4080814018384,39.1370214571585
"5788","validation","clay",19,16.5171453468133,15.3995976456289,17.21851805503
"5789","validation","clay",32.7799988,33.6624874032889,30.336025651124,35.1459324008835
"5790","validation","clay",65,63.6165997513882,61.2631768526678,68.6260369776323
"5791","validation","clay",19.9699993,17.7483031514473,16.9253441500955,18.7064068048407
"5792","validation","clay",18,17.6206884452074,16.4493153025213,18.516379428362
"5793","validation","clay",74,75.085235239916,71.83271892318,81.3485934935106
"5794","validation","clay",26.4799995,25.9615778232802,25.262284292818,27.5079577513198
